Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
G0 and Early G1 ,-0.8050783837577438,-3.8196133867045186,0.0,0.0,26,26,ILMN_1756999;ILMN_2363426;ILMN_1797055;ILMN_1653514;ILMN_2051469;ILMN_1660663;ILMN_1709020;ILMN_1785914;ILMN_1727458;ILMN_1656886;ILMN_1724062;ILMN_1793671;ILMN_1733396;ILMN_2412384;ILMN_1694177;ILMN_1665559;ILMN_2157099;ILMN_1680618;ILMN_1782551;ILMN_1761828;ILMN_1686097;ILMN_2137084;ILMN_1661717;ILMN_1747911;ILMN_1795852;ILMN_1786125,ILMN_1793671;ILMN_1733396;ILMN_2412384;ILMN_1694177;ILMN_1665559;ILMN_2157099;ILMN_1680618;ILMN_1782551;ILMN_1761828;ILMN_1686097;ILMN_2137084;ILMN_1661717;ILMN_1747911;ILMN_1795852;ILMN_1786125
G1/S Transition ,-0.6956845616875641,-3.921926077680378,0.0,0.0,150,131,ILMN_1711766;ILMN_1688480;ILMN_1722858;ILMN_1742250;ILMN_2075800;ILMN_1778917;ILMN_1720926;ILMN_1806017;ILMN_1784602;ILMN_1732767;ILMN_1780189;ILMN_2058512;ILMN_1810467;ILMN_2083243;ILMN_1696591;ILMN_1779841;ILMN_1653001;ILMN_1756999;ILMN_1740083;ILMN_1796430;ILMN_2363426;ILMN_2196347;ILMN_1797055;ILMN_1779633;ILMN_1712659;ILMN_2191428;ILMN_1691428;ILMN_1697691;ILMN_2096759;ILMN_1748661;ILMN_2291010;ILMN_1716895;ILMN_1733256;ILMN_2331501;ILMN_2346573;ILMN_1653514;ILMN_1748651;ILMN_1743347;ILMN_1660063;ILMN_2051469;ILMN_2383435;ILMN_1775975;ILMN_1704094;ILMN_1721659;ILMN_2061452;ILMN_1782813;ILMN_1782977;ILMN_1753582;ILMN_1778561;ILMN_1785914;ILMN_2395389;ILMN_1727458;ILMN_1656886;ILMN_1724062;ILMN_1704404;ILMN_2048326;ILMN_1786612;ILMN_1701962;ILMN_1767006;ILMN_2387553;ILMN_1694502;ILMN_1728199;ILMN_1689720;ILMN_2191436;ILMN_1800952;ILMN_1683026;ILMN_1709611;ILMN_1809010;ILMN_1800654;ILMN_1705093;ILMN_1702837;ILMN_1666409;ILMN_1798880;ILMN_2344130;ILMN_1747195;ILMN_1656196;ILMN_1793671;ILMN_1784946;ILMN_1682098;ILMN_1789176;ILMN_2325610;ILMN_1744649;ILMN_1733396;ILMN_1814156;ILMN_2412384;ILMN_1776173;ILMN_1759952;ILMN_1795719;ILMN_1785198;ILMN_1774336;ILMN_1694177;ILMN_1712803;ILMN_2376108;ILMN_2407124;ILMN_1678669;ILMN_1689001;ILMN_1665559;ILMN_1720114;ILMN_1696713;ILMN_1806037;ILMN_1737396;ILMN_1749629;ILMN_2157099;ILMN_1680618;ILMN_1782551;ILMN_1712432;ILMN_1782745;ILMN_1761828;ILMN_1768784;ILMN_1741801;ILMN_1806818;ILMN_1710676;ILMN_2137084;ILMN_1737862;ILMN_1661717;ILMN_1737205;ILMN_1815169;ILMN_1681503;ILMN_1747911;ILMN_1727459;ILMN_1651237;ILMN_1719256;ILMN_1806040;ILMN_1731070;ILMN_1764794;ILMN_1798654;ILMN_2413899;ILMN_1670238;ILMN_1795852;ILMN_1791002;ILMN_1786125,ILMN_1728199;ILMN_1689720;ILMN_2191436;ILMN_1800952;ILMN_1683026;ILMN_1709611;ILMN_1809010;ILMN_1800654;ILMN_1705093;ILMN_1702837;ILMN_1666409;ILMN_1798880;ILMN_2344130;ILMN_1747195;ILMN_1656196;ILMN_1793671;ILMN_1784946;ILMN_1682098;ILMN_1789176;ILMN_2325610;ILMN_1744649;ILMN_1733396;ILMN_1814156;ILMN_2412384;ILMN_1776173;ILMN_1759952;ILMN_1795719;ILMN_1785198;ILMN_1774336;ILMN_1694177;ILMN_1712803;ILMN_2376108;ILMN_2407124;ILMN_1678669;ILMN_1689001;ILMN_1665559;ILMN_1720114;ILMN_1696713;ILMN_1806037;ILMN_1737396;ILMN_1749629;ILMN_2157099;ILMN_1680618;ILMN_1782551;ILMN_1712432;ILMN_1782745;ILMN_1761828;ILMN_1768784;ILMN_1741801;ILMN_1806818;ILMN_1710676;ILMN_2137084;ILMN_1737862;ILMN_1661717;ILMN_1737205;ILMN_1815169;ILMN_1681503;ILMN_1747911;ILMN_1727459;ILMN_1651237;ILMN_1719256;ILMN_1806040;ILMN_1731070;ILMN_1764794;ILMN_1798654;ILMN_2413899;ILMN_1670238;ILMN_1795852;ILMN_1791002;ILMN_1786125
Host Interactions with Influenza Factors ,-0.7960961440808442,-4.020810054883315,0.0,0.0,44,41,ILMN_1755321;ILMN_1669819;ILMN_2320574;ILMN_2129668;ILMN_1676005;ILMN_1762674;ILMN_1690259;ILMN_1666049;ILMN_1751338;ILMN_2378316;ILMN_1703949;ILMN_1759154;ILMN_2145050;ILMN_1715416;ILMN_1662130;ILMN_1732776;ILMN_2054019;ILMN_1784467;ILMN_1701374;ILMN_1706502;ILMN_2357260;ILMN_1669700;ILMN_2061405;ILMN_1771903;ILMN_1708427;ILMN_1730999;ILMN_1815924;ILMN_1669635;ILMN_2115154;ILMN_1738681;ILMN_1749930;ILMN_1664756;ILMN_1721868;ILMN_1652989;ILMN_1734826;ILMN_1725612;ILMN_1705907;ILMN_2381138;ILMN_1768293;ILMN_1673962;ILMN_2196569,ILMN_2378316;ILMN_1703949;ILMN_1759154;ILMN_2145050;ILMN_1715416;ILMN_1662130;ILMN_1732776;ILMN_2054019;ILMN_1784467;ILMN_1701374;ILMN_1706502;ILMN_2357260;ILMN_1669700;ILMN_2061405;ILMN_1771903;ILMN_1708427;ILMN_1730999;ILMN_1815924;ILMN_1669635;ILMN_2115154;ILMN_1738681;ILMN_1749930;ILMN_1664756;ILMN_1721868;ILMN_1652989;ILMN_1734826;ILMN_1725612;ILMN_1705907;ILMN_2381138;ILMN_1768293;ILMN_1673962;ILMN_2196569
Interactions of Rev with host cellular proteins ,-0.7812592973829889,-3.8963854921746033,0.0,0.0,37,36,ILMN_1755321;ILMN_1757384;ILMN_2320574;ILMN_1678775;ILMN_2311497;ILMN_1762674;ILMN_1690259;ILMN_1666049;ILMN_1751338;ILMN_2378316;ILMN_1703949;ILMN_2145050;ILMN_1715416;ILMN_1662130;ILMN_1732776;ILMN_1784467;ILMN_1701374;ILMN_2061405;ILMN_1771903;ILMN_1662198;ILMN_1730999;ILMN_1815924;ILMN_1669635;ILMN_2115154;ILMN_1738681;ILMN_1725121;ILMN_1749930;ILMN_1652989;ILMN_1734826;ILMN_1725612;ILMN_1705907;ILMN_1721457;ILMN_2381138;ILMN_1768293;ILMN_1673962;ILMN_2196569,ILMN_2378316;ILMN_1703949;ILMN_2145050;ILMN_1715416;ILMN_1662130;ILMN_1732776;ILMN_1784467;ILMN_1701374;ILMN_2061405;ILMN_1771903;ILMN_1662198;ILMN_1730999;ILMN_1815924;ILMN_1669635;ILMN_2115154;ILMN_1738681;ILMN_1725121;ILMN_1749930;ILMN_1652989;ILMN_1734826;ILMN_1725612;ILMN_1705907;ILMN_1721457;ILMN_2381138;ILMN_1768293;ILMN_1673962;ILMN_2196569
Interactions of Vpr with host cellular proteins ,-0.7832558919226156,-3.868715465426747,0.0,0.0,37,34,ILMN_1755321;ILMN_1681670;ILMN_1679319;ILMN_2320574;ILMN_1676005;ILMN_1762674;ILMN_1690259;ILMN_1666049;ILMN_1751338;ILMN_2378316;ILMN_2145050;ILMN_1715416;ILMN_2179837;ILMN_1662130;ILMN_1732776;ILMN_1784467;ILMN_1701374;ILMN_2061405;ILMN_1771903;ILMN_1730999;ILMN_1815924;ILMN_1669635;ILMN_2115154;ILMN_1738681;ILMN_1749930;ILMN_1652989;ILMN_1734826;ILMN_1725612;ILMN_1705907;ILMN_2311537;ILMN_2381138;ILMN_1768293;ILMN_1673962;ILMN_2196569,ILMN_2145050;ILMN_1715416;ILMN_2179837;ILMN_1662130;ILMN_1732776;ILMN_1784467;ILMN_1701374;ILMN_2061405;ILMN_1771903;ILMN_1730999;ILMN_1815924;ILMN_1669635;ILMN_2115154;ILMN_1738681;ILMN_1749930;ILMN_1652989;ILMN_1734826;ILMN_1725612;ILMN_1705907;ILMN_2311537;ILMN_2381138;ILMN_1768293;ILMN_1673962;ILMN_2196569
Interleukin-10 signaling ,-0.7680168009354092,-3.758375758257388,0.0,0.0,58,44,ILMN_1711566;ILMN_1773245;ILMN_1810584;ILMN_1793384;ILMN_1681132;ILMN_2073307;ILMN_2302947;ILMN_1676955;ILMN_1812226;ILMN_1778457;ILMN_1777461;ILMN_2160476;ILMN_1697069;ILMN_1662451;ILMN_2145033;ILMN_1663618;ILMN_1769129;ILMN_1671509;ILMN_1658483;ILMN_1699651;ILMN_1685005;ILMN_1782560;ILMN_1652825;ILMN_1774874;ILMN_1738725;ILMN_2092118;ILMN_1682636;ILMN_1775501;ILMN_2230892;ILMN_1677511;ILMN_1746836;ILMN_1787897;ILMN_1661861;ILMN_1666733;ILMN_1716276;ILMN_1671353;ILMN_1720048;ILMN_1678833;ILMN_1716736;ILMN_1728106;ILMN_2098126;ILMN_1657234;ILMN_1772131;ILMN_1791759,ILMN_1671509;ILMN_1658483;ILMN_1699651;ILMN_1685005;ILMN_1782560;ILMN_1652825;ILMN_1774874;ILMN_1738725;ILMN_2092118;ILMN_1682636;ILMN_1775501;ILMN_2230892;ILMN_1677511;ILMN_1746836;ILMN_1787897;ILMN_1661861;ILMN_1666733;ILMN_1716276;ILMN_1671353;ILMN_1720048;ILMN_1678833;ILMN_1716736;ILMN_1728106;ILMN_2098126;ILMN_1657234;ILMN_1772131;ILMN_1791759
Mitotic Anaphase ,-0.694074915336403,-3.8318319731467385,0.0,0.0,223,196,ILMN_1722858;ILMN_1739805;ILMN_1652464;ILMN_1746696;ILMN_1738784;ILMN_1806999;ILMN_1679482;ILMN_1720926;ILMN_1693668;ILMN_1813243;ILMN_1806017;ILMN_1770548;ILMN_1773847;ILMN_1748241;ILMN_1732767;ILMN_1780189;ILMN_1652006;ILMN_1738955;ILMN_2058512;ILMN_1692790;ILMN_1758087;ILMN_1810467;ILMN_2215640;ILMN_1722276;ILMN_1779841;ILMN_1788961;ILMN_1802973;ILMN_1796430;ILMN_2038775;ILMN_1710280;ILMN_1670931;ILMN_1677635;ILMN_1718069;ILMN_1799688;ILMN_1680860;ILMN_1666761;ILMN_1684038;ILMN_1849514;ILMN_2376160;ILMN_1779633;ILMN_1712659;ILMN_2191428;ILMN_2135537;ILMN_1691428;ILMN_2245180;ILMN_1651544;ILMN_1697691;ILMN_1787988;ILMN_1670385;ILMN_1726104;ILMN_2096759;ILMN_2061641;ILMN_2291010;ILMN_2097546;ILMN_1733256;ILMN_2229205;ILMN_2331501;ILMN_2320574;ILMN_1659103;ILMN_2346573;ILMN_1793360;ILMN_1797406;ILMN_1780769;ILMN_1809139;ILMN_1667873;ILMN_1748651;ILMN_2178994;ILMN_2339796;ILMN_1727361;ILMN_1746533;ILMN_2199284;ILMN_1772796;ILMN_1762674;ILMN_2210837;ILMN_1696839;ILMN_2124082;ILMN_1780302;ILMN_1723177;ILMN_2383435;ILMN_1793659;ILMN_1704094;ILMN_1700507;ILMN_1721659;ILMN_1783448;ILMN_1751338;ILMN_1806778;ILMN_2112460;ILMN_1782977;ILMN_1722102;ILMN_2395389;ILMN_1801421;ILMN_1704404;ILMN_2048326;ILMN_1659553;ILMN_1786612;ILMN_2357471;ILMN_2300186;ILMN_1756445;ILMN_1701962;ILMN_2179837;ILMN_1767006;ILMN_1806483;ILMN_2387553;ILMN_1732776;ILMN_1701855;ILMN_1670769;ILMN_1677747;ILMN_1693221;ILMN_1682459;ILMN_1679438;ILMN_1800952;ILMN_1777129;ILMN_1718807;ILMN_1683026;ILMN_1709611;ILMN_1696749;ILMN_1807807;ILMN_1809010;ILMN_2293677;ILMN_1789283;ILMN_1702837;ILMN_1750088;ILMN_1666409;ILMN_2344130;ILMN_1747195;ILMN_1680874;ILMN_1716336;ILMN_2362545;ILMN_1715905;ILMN_1682098;ILMN_1748578;ILMN_1789176;ILMN_1771903;ILMN_1690397;ILMN_2397199;ILMN_1744649;ILMN_1662198;ILMN_1814156;ILMN_1776173;ILMN_1777721;ILMN_2149400;ILMN_1759952;ILMN_1815924;ILMN_2376108;ILMN_1737195;ILMN_1669635;ILMN_2334205;ILMN_1792435;ILMN_1791726;ILMN_1702636;ILMN_1784300;ILMN_2359887;ILMN_1737396;ILMN_1732516;ILMN_2181432;ILMN_2148819;ILMN_1720124;ILMN_1725121;ILMN_1742167;ILMN_2126706;ILMN_1797307;ILMN_1742145;ILMN_1712432;ILMN_1668814;ILMN_1805828;ILMN_1652989;ILMN_1712556;ILMN_1768784;ILMN_2355738;ILMN_1695357;ILMN_1664516;ILMN_1787477;ILMN_1737862;ILMN_1802951;ILMN_2132161;ILMN_1658010;ILMN_1763540;ILMN_1803124;ILMN_2381138;ILMN_1742779;ILMN_1730825;ILMN_1764794;ILMN_1716279;ILMN_1771224;ILMN_2301083;ILMN_1664511;ILMN_1736176;ILMN_2042771;ILMN_1720526;ILMN_1663390;ILMN_1685916;ILMN_1683450;ILMN_2202948;ILMN_1709294;ILMN_1684217;ILMN_1801257,ILMN_1786612;ILMN_2357471;ILMN_2300186;ILMN_1756445;ILMN_1701962;ILMN_2179837;ILMN_1767006;ILMN_1806483;ILMN_2387553;ILMN_1732776;ILMN_1701855;ILMN_1670769;ILMN_1677747;ILMN_1693221;ILMN_1682459;ILMN_1679438;ILMN_1800952;ILMN_1777129;ILMN_1718807;ILMN_1683026;ILMN_1709611;ILMN_1696749;ILMN_1807807;ILMN_1809010;ILMN_2293677;ILMN_1789283;ILMN_1702837;ILMN_1750088;ILMN_1666409;ILMN_2344130;ILMN_1747195;ILMN_1680874;ILMN_1716336;ILMN_2362545;ILMN_1715905;ILMN_1682098;ILMN_1748578;ILMN_1789176;ILMN_1771903;ILMN_1690397;ILMN_2397199;ILMN_1744649;ILMN_1662198;ILMN_1814156;ILMN_1776173;ILMN_1777721;ILMN_2149400;ILMN_1759952;ILMN_1815924;ILMN_2376108;ILMN_1737195;ILMN_1669635;ILMN_2334205;ILMN_1792435;ILMN_1791726;ILMN_1702636;ILMN_1784300;ILMN_2359887;ILMN_1737396;ILMN_1732516;ILMN_2181432;ILMN_2148819;ILMN_1720124;ILMN_1725121;ILMN_1742167;ILMN_2126706;ILMN_1797307;ILMN_1742145;ILMN_1712432;ILMN_1668814;ILMN_1805828;ILMN_1652989;ILMN_1712556;ILMN_1768784;ILMN_2355738;ILMN_1695357;ILMN_1664516;ILMN_1787477;ILMN_1737862;ILMN_1802951;ILMN_2132161;ILMN_1658010;ILMN_1763540;ILMN_1803124;ILMN_2381138;ILMN_1742779;ILMN_1730825;ILMN_1764794;ILMN_1716279;ILMN_1771224;ILMN_2301083;ILMN_1664511;ILMN_1736176;ILMN_2042771;ILMN_1720526;ILMN_1663390;ILMN_1685916;ILMN_1683450;ILMN_2202948;ILMN_1709294;ILMN_1684217;ILMN_1801257
Mitotic G1 phase and G1/S transition ,-0.699437483098518,-3.821707014720667,0.0,0.0,169,149,ILMN_1711766;ILMN_1688480;ILMN_1722858;ILMN_1742250;ILMN_2075800;ILMN_1778917;ILMN_1720926;ILMN_1806017;ILMN_1784602;ILMN_1732767;ILMN_1780189;ILMN_2058512;ILMN_1810467;ILMN_2083243;ILMN_1696591;ILMN_1779841;ILMN_1788961;ILMN_1653001;ILMN_1756999;ILMN_1740083;ILMN_1796430;ILMN_2363426;ILMN_2196347;ILMN_1797055;ILMN_1779633;ILMN_1712659;ILMN_2191428;ILMN_1691428;ILMN_1697691;ILMN_2096759;ILMN_1748661;ILMN_2291010;ILMN_1716895;ILMN_1718565;ILMN_1708922;ILMN_1733256;ILMN_2331501;ILMN_2346573;ILMN_1653514;ILMN_1748651;ILMN_1667081;ILMN_1743347;ILMN_1660063;ILMN_1652171;ILMN_2051469;ILMN_1778253;ILMN_2376723;ILMN_2383435;ILMN_1775975;ILMN_1704094;ILMN_1721659;ILMN_2061452;ILMN_1782813;ILMN_1660663;ILMN_1782977;ILMN_1709020;ILMN_1753582;ILMN_1778561;ILMN_1785914;ILMN_2395389;ILMN_1727458;ILMN_1656886;ILMN_1724062;ILMN_1704404;ILMN_2048326;ILMN_1786612;ILMN_1668721;ILMN_1701962;ILMN_1683178;ILMN_1767006;ILMN_2387553;ILMN_1694502;ILMN_1728199;ILMN_1689720;ILMN_2191436;ILMN_1800952;ILMN_1683026;ILMN_1709611;ILMN_1809010;ILMN_1800654;ILMN_1705093;ILMN_1702837;ILMN_1666409;ILMN_1798880;ILMN_2344130;ILMN_1747195;ILMN_1656196;ILMN_1793671;ILMN_1784946;ILMN_1682098;ILMN_1789176;ILMN_2325610;ILMN_1744649;ILMN_1733396;ILMN_1748883;ILMN_1814156;ILMN_2412384;ILMN_1776173;ILMN_1759952;ILMN_1795719;ILMN_1785198;ILMN_1774336;ILMN_1694177;ILMN_1712803;ILMN_2376108;ILMN_2407124;ILMN_1678669;ILMN_1689001;ILMN_1665559;ILMN_1720114;ILMN_1696713;ILMN_1806037;ILMN_1737396;ILMN_1749629;ILMN_2157099;ILMN_1680618;ILMN_1782551;ILMN_1712432;ILMN_1782745;ILMN_1761828;ILMN_1686097;ILMN_1768784;ILMN_1741801;ILMN_1781155;ILMN_1777233;ILMN_1806818;ILMN_1710676;ILMN_2137084;ILMN_1737862;ILMN_1661717;ILMN_1737205;ILMN_1815169;ILMN_1681503;ILMN_1802615;ILMN_1747911;ILMN_1727459;ILMN_1651237;ILMN_1719256;ILMN_1806040;ILMN_1731070;ILMN_1764794;ILMN_1798654;ILMN_1717714;ILMN_2413899;ILMN_1670238;ILMN_1795852;ILMN_1791002;ILMN_1669502;ILMN_1786125,ILMN_1728199;ILMN_1689720;ILMN_2191436;ILMN_1800952;ILMN_1683026;ILMN_1709611;ILMN_1809010;ILMN_1800654;ILMN_1705093;ILMN_1702837;ILMN_1666409;ILMN_1798880;ILMN_2344130;ILMN_1747195;ILMN_1656196;ILMN_1793671;ILMN_1784946;ILMN_1682098;ILMN_1789176;ILMN_2325610;ILMN_1744649;ILMN_1733396;ILMN_1748883;ILMN_1814156;ILMN_2412384;ILMN_1776173;ILMN_1759952;ILMN_1795719;ILMN_1785198;ILMN_1774336;ILMN_1694177;ILMN_1712803;ILMN_2376108;ILMN_2407124;ILMN_1678669;ILMN_1689001;ILMN_1665559;ILMN_1720114;ILMN_1696713;ILMN_1806037;ILMN_1737396;ILMN_1749629;ILMN_2157099;ILMN_1680618;ILMN_1782551;ILMN_1712432;ILMN_1782745;ILMN_1761828;ILMN_1686097;ILMN_1768784;ILMN_1741801;ILMN_1781155;ILMN_1777233;ILMN_1806818;ILMN_1710676;ILMN_2137084;ILMN_1737862;ILMN_1661717;ILMN_1737205;ILMN_1815169;ILMN_1681503;ILMN_1802615;ILMN_1747911;ILMN_1727459;ILMN_1651237;ILMN_1719256;ILMN_1806040;ILMN_1731070;ILMN_1764794;ILMN_1798654;ILMN_1717714;ILMN_2413899;ILMN_1670238;ILMN_1795852;ILMN_1791002;ILMN_1669502;ILMN_1786125
Mitotic Metaphase and Anaphase ,-0.69613396345378,-3.7780740075739243,0.0,0.0,224,197,ILMN_1722858;ILMN_1739805;ILMN_1652464;ILMN_1746696;ILMN_1738784;ILMN_1806999;ILMN_1679482;ILMN_1720926;ILMN_1693668;ILMN_1813243;ILMN_1806017;ILMN_1770548;ILMN_1773847;ILMN_1748241;ILMN_1732767;ILMN_1780189;ILMN_1652006;ILMN_1738955;ILMN_2058512;ILMN_1692790;ILMN_1758087;ILMN_1810467;ILMN_2215640;ILMN_1722276;ILMN_1779841;ILMN_1788961;ILMN_1802973;ILMN_1796430;ILMN_2038775;ILMN_1710280;ILMN_1670931;ILMN_1677635;ILMN_1718069;ILMN_1799688;ILMN_1680860;ILMN_1666761;ILMN_1684038;ILMN_1849514;ILMN_2376160;ILMN_1779633;ILMN_1712659;ILMN_2191428;ILMN_2135537;ILMN_1691428;ILMN_2245180;ILMN_1651544;ILMN_1697691;ILMN_1787988;ILMN_1670385;ILMN_1726104;ILMN_2096759;ILMN_2061641;ILMN_2291010;ILMN_2097546;ILMN_1733256;ILMN_2229205;ILMN_2331501;ILMN_2320574;ILMN_1659103;ILMN_2346573;ILMN_1793360;ILMN_1797406;ILMN_1780769;ILMN_1809139;ILMN_1667873;ILMN_1748651;ILMN_2178994;ILMN_2339796;ILMN_1727361;ILMN_1746533;ILMN_2199284;ILMN_1772796;ILMN_1762674;ILMN_2210837;ILMN_1696839;ILMN_2124082;ILMN_1780302;ILMN_1723177;ILMN_2383435;ILMN_1793659;ILMN_1704094;ILMN_1700507;ILMN_1721659;ILMN_1783448;ILMN_1751338;ILMN_1806778;ILMN_2112460;ILMN_1782977;ILMN_1722102;ILMN_2395389;ILMN_1801421;ILMN_1704404;ILMN_2048326;ILMN_1659553;ILMN_1786612;ILMN_2357471;ILMN_2300186;ILMN_1756445;ILMN_1701962;ILMN_2179837;ILMN_1767006;ILMN_1806483;ILMN_2387553;ILMN_1732776;ILMN_1701855;ILMN_1670769;ILMN_1677747;ILMN_1693221;ILMN_1682459;ILMN_1679438;ILMN_1800952;ILMN_1777129;ILMN_1718807;ILMN_1683026;ILMN_1709611;ILMN_1696749;ILMN_1807807;ILMN_1809010;ILMN_2293677;ILMN_1789283;ILMN_1702837;ILMN_1750088;ILMN_1666409;ILMN_2344130;ILMN_1747195;ILMN_1680874;ILMN_1716336;ILMN_2362545;ILMN_1715905;ILMN_1682098;ILMN_1748578;ILMN_1789176;ILMN_1771903;ILMN_1690397;ILMN_2397199;ILMN_1744649;ILMN_1662198;ILMN_1814156;ILMN_1776173;ILMN_1777721;ILMN_2149400;ILMN_1759952;ILMN_1815924;ILMN_2376108;ILMN_1737195;ILMN_1669635;ILMN_2334205;ILMN_1792435;ILMN_1791726;ILMN_1702636;ILMN_1784300;ILMN_2359887;ILMN_1737396;ILMN_1732516;ILMN_2181432;ILMN_2148819;ILMN_1720124;ILMN_1725121;ILMN_1742167;ILMN_2126706;ILMN_1797307;ILMN_1742145;ILMN_1712432;ILMN_1668814;ILMN_1805828;ILMN_1652989;ILMN_1712556;ILMN_1768784;ILMN_2355738;ILMN_1695357;ILMN_1664516;ILMN_1787477;ILMN_1710676;ILMN_1737862;ILMN_1802951;ILMN_2132161;ILMN_1658010;ILMN_1763540;ILMN_1803124;ILMN_2381138;ILMN_1742779;ILMN_1730825;ILMN_1764794;ILMN_1716279;ILMN_1771224;ILMN_2301083;ILMN_1664511;ILMN_1736176;ILMN_2042771;ILMN_1720526;ILMN_1663390;ILMN_1685916;ILMN_1683450;ILMN_2202948;ILMN_1709294;ILMN_1684217;ILMN_1801257,ILMN_1786612;ILMN_2357471;ILMN_2300186;ILMN_1756445;ILMN_1701962;ILMN_2179837;ILMN_1767006;ILMN_1806483;ILMN_2387553;ILMN_1732776;ILMN_1701855;ILMN_1670769;ILMN_1677747;ILMN_1693221;ILMN_1682459;ILMN_1679438;ILMN_1800952;ILMN_1777129;ILMN_1718807;ILMN_1683026;ILMN_1709611;ILMN_1696749;ILMN_1807807;ILMN_1809010;ILMN_2293677;ILMN_1789283;ILMN_1702837;ILMN_1750088;ILMN_1666409;ILMN_2344130;ILMN_1747195;ILMN_1680874;ILMN_1716336;ILMN_2362545;ILMN_1715905;ILMN_1682098;ILMN_1748578;ILMN_1789176;ILMN_1771903;ILMN_1690397;ILMN_2397199;ILMN_1744649;ILMN_1662198;ILMN_1814156;ILMN_1776173;ILMN_1777721;ILMN_2149400;ILMN_1759952;ILMN_1815924;ILMN_2376108;ILMN_1737195;ILMN_1669635;ILMN_2334205;ILMN_1792435;ILMN_1791726;ILMN_1702636;ILMN_1784300;ILMN_2359887;ILMN_1737396;ILMN_1732516;ILMN_2181432;ILMN_2148819;ILMN_1720124;ILMN_1725121;ILMN_1742167;ILMN_2126706;ILMN_1797307;ILMN_1742145;ILMN_1712432;ILMN_1668814;ILMN_1805828;ILMN_1652989;ILMN_1712556;ILMN_1768784;ILMN_2355738;ILMN_1695357;ILMN_1664516;ILMN_1787477;ILMN_1710676;ILMN_1737862;ILMN_1802951;ILMN_2132161;ILMN_1658010;ILMN_1763540;ILMN_1803124;ILMN_2381138;ILMN_1742779;ILMN_1730825;ILMN_1764794;ILMN_1716279;ILMN_1771224;ILMN_2301083;ILMN_1664511;ILMN_1736176;ILMN_2042771;ILMN_1720526;ILMN_1663390;ILMN_1685916;ILMN_1683450;ILMN_2202948;ILMN_1709294;ILMN_1684217;ILMN_1801257
Mitotic Spindle Checkpoint ,-0.7173127235934127,-3.9626111130370885,0.0,0.0,114,106,ILMN_1722858;ILMN_1739805;ILMN_1738784;ILMN_1806999;ILMN_1813243;ILMN_1770548;ILMN_1773847;ILMN_1748241;ILMN_1738955;ILMN_1692790;ILMN_1758087;ILMN_1810467;ILMN_1722276;ILMN_1779841;ILMN_1802973;ILMN_1718069;ILMN_1799688;ILMN_1666761;ILMN_1684038;ILMN_1849514;ILMN_2376160;ILMN_1712659;ILMN_2135537;ILMN_2245180;ILMN_1787988;ILMN_1726104;ILMN_2061641;ILMN_2097546;ILMN_2229205;ILMN_2320574;ILMN_1793360;ILMN_1809139;ILMN_2339796;ILMN_1746533;ILMN_2199284;ILMN_1772796;ILMN_1762674;ILMN_2210837;ILMN_1696839;ILMN_2124082;ILMN_1780302;ILMN_1723177;ILMN_1700507;ILMN_1783448;ILMN_1751338;ILMN_1806778;ILMN_2112460;ILMN_1722102;ILMN_1659553;ILMN_2357471;ILMN_2300186;ILMN_1756445;ILMN_1806483;ILMN_1732776;ILMN_1701855;ILMN_1670769;ILMN_1693221;ILMN_1679438;ILMN_1777129;ILMN_1807807;ILMN_1789283;ILMN_1716336;ILMN_2362545;ILMN_1715905;ILMN_1771903;ILMN_1690397;ILMN_2397199;ILMN_1662198;ILMN_1777721;ILMN_2149400;ILMN_1815924;ILMN_1737195;ILMN_1669635;ILMN_2334205;ILMN_2359887;ILMN_1732516;ILMN_2181432;ILMN_1720124;ILMN_1725121;ILMN_1797307;ILMN_1668814;ILMN_1652989;ILMN_1712556;ILMN_2355738;ILMN_1695357;ILMN_1664516;ILMN_1787477;ILMN_1802951;ILMN_2132161;ILMN_1658010;ILMN_1803124;ILMN_2381138;ILMN_1742779;ILMN_1730825;ILMN_1716279;ILMN_1771224;ILMN_2301083;ILMN_1664511;ILMN_1736176;ILMN_1720526;ILMN_1663390;ILMN_1685916;ILMN_2202948;ILMN_1709294;ILMN_1684217;ILMN_1801257,ILMN_2357471;ILMN_2300186;ILMN_1756445;ILMN_1806483;ILMN_1732776;ILMN_1701855;ILMN_1670769;ILMN_1693221;ILMN_1679438;ILMN_1777129;ILMN_1807807;ILMN_1789283;ILMN_1716336;ILMN_2362545;ILMN_1715905;ILMN_1771903;ILMN_1690397;ILMN_2397199;ILMN_1662198;ILMN_1777721;ILMN_2149400;ILMN_1815924;ILMN_1737195;ILMN_1669635;ILMN_2334205;ILMN_2359887;ILMN_1732516;ILMN_2181432;ILMN_1720124;ILMN_1725121;ILMN_1797307;ILMN_1668814;ILMN_1652989;ILMN_1712556;ILMN_2355738;ILMN_1695357;ILMN_1664516;ILMN_1787477;ILMN_1802951;ILMN_2132161;ILMN_1658010;ILMN_1803124;ILMN_2381138;ILMN_1742779;ILMN_1730825;ILMN_1716279;ILMN_1771224;ILMN_2301083;ILMN_1664511;ILMN_1736176;ILMN_1720526;ILMN_1663390;ILMN_1685916;ILMN_2202948;ILMN_1709294;ILMN_1684217;ILMN_1801257
