,log2FoldChange,lfcSE
ZFP64,-0.14601467657926698,0.0672002464740491
CEBPB,1.1622970825719598,0.0264591973617053
TMEM189,0.6979270948808859,0.0490052781528694
ZFAS1,0.503688555231026,0.0206155785295413
CSE1L,-0.889054853358844,0.0463062468763153
SLC2A10,0.294460180645576,0.185724058637733
TP53RK,0.0350631331650532,0.0401795926569605
SLC35C2,-0.573513507750667,0.0469538850973707
ZNF335,0.186078100837473,0.0550657443776383
PLTP,-0.547639746678004,0.0366752045160137
CTSA,-0.821575704905863,0.0328129324639788
DNTTIP1,-0.599641320677165,0.0447074437830142
PI3,-10.1791884538314,0.0795240192148944
TOMM34,-0.397816966028295,0.0540746451309462
YWHAB,-0.892049229091595,0.0190597769411815
WISP2,-1.65446945522743,0.15407704043601
SERINC3,0.33153283636374,0.0335442827994322
TOP1,0.0911979637558032,0.025169360191052998
TTI1,0.0518699670602609,0.14840220800113
BLCAP,-0.721557638974002,0.0360354041489309
SRC,0.217392645717182,0.0944058972398012
RPN2,-0.45259643270868505,0.0252346913630965
RBL1,-0.131044325524909,0.15759995625113699
SAMHD1,-0.36698230835696005,0.0508635102750386
C20orf24,-0.8934064810951909,0.0268940523059839
MYL9,-0.00959412964320237,0.0505573917801384
DLGAP4,0.7152119129637801,0.040618130996838996
LINC00657,0.168185231079849,0.0285684035778488
SCAND1,-0.809123158962318,0.0235261572890009
PHF20,0.31488015445993894,0.0360480988082437
RBM39,0.587831174715611,0.0190961409496256
ROMO1,-0.000526283137658539,0.0221621858904954
CPNE1,0.367198893316864,0.0391001368419221
EIF6,-0.634166062106135,0.0254310578944543
MMP24-AS1,-0.5256673431915491,0.0323471876863018
GGT7,0.26458242572422197,0.0861127575023816
NCOA6,0.0254073004783484,0.0544985836360105
PIGU,-0.111540703446895,0.0845684295705249
DYNLRB1,-0.39541800877623795,0.0201255301135576
ITCH,0.0387528064219071,0.0522610042321314
AHCY,-1.3476697799926103,0.0317325546293147
CHMP4B,0.0867253347528172,0.0234669176923018
CBFA2T2,0.322732199590315,0.049574666868561
MAPRE1,0.14687486033169198,0.025191694099954
ASXL1,1.15456381047526,0.0377409144950736
POFUT1,0.0653255722457828,0.10532967723931402
ID1,-0.51523647949772,0.0314047772739408
HM13,-0.8069919929260291,0.0277433600404504
ENTPD6,0.17027273201315998,0.0989745169235768
CST3,-0.25022284376237897,0.0331972060634206
NXT1,0.23467888305894602,0.0261224818706575
POLR3F,-0.0602375501487555,0.0811164761327323
PET117,0.187449420746045,0.113959607860339
RRBP1,0.18954979730801103,0.0252371647975983
DSTN,0.262124804882345,0.0224781505413824
SNRPB2,0.28269706295795805,0.0263212325157654
ISM1,0.30278950480597494,0.19805604669914498
BMP2,0.934856503061395,0.055579958783705
CDS2,0.601252585131725,0.0463807035489024
PCNA,-1.11245101097812,0.0382201689132788
TMEM230,0.0578037358723903,0.0275707277107826
PRNP,-0.0427366321282047,0.0238047867723721
PANK2,0.050222176738088,0.0433056909698792
CDC25B,-1.43254496332369,0.0510105743980892
ATRN,0.0757139347774176,0.0729251298796015
SLC4A11,0.0802470375651957,0.31086844241038897
PTPRA,0.15442074756632998,0.0404755265288455
CPXM1,0.160815835707675,0.130117682374237
SNRPB,0.0173952876969317,0.0213273624060719
FKBP1A,-0.261344195271128,0.0229310250877339
RBCK1,-0.539768449050356,0.0277436906147312
HSBP1L1,-0.601507213493143,0.0436397605960786
MBP,-0.16238976597987,0.0444056687341654
ZNF516,0.537756047310347,0.066435655112235
CNDP2,-1.11882006472118,0.04460903249935701
CYB5A,-0.4875597858910479,0.026725992549251003
DSEL,0.5939952010975389,0.0651782876442943
SERPINB3,-5.55897788686421,0.0612822815404961
SERPINB4,-6.546163530860571,0.0569895444524196
SERPINB5,-0.494861554761043,0.0421393267885708
KIAA1468,-0.8296089337898279,0.0626698452320482
PMAIP1,-0.521240491738754,0.0357116826410018
CCBE1,0.41288443977674,0.11784528444100299
LMAN1,-0.4846548650130471,0.0277384180649895
MALT1,-0.0515367168375167,0.0502633426395376
TCF4,1.3528070998965298,0.0369579608308967
MEX3C,0.9183824142998621,0.0535626505753513
DYM,-0.24868315369488198,0.0430276434137137
ATP5A1,-0.4925199336099821,0.0203847109681466
SLC39A6,-1.4091512537411202,0.0363226898241123
RPRD1A,-0.0754377346452198,0.044644534452678006
ZNF24,0.13714188024556098,0.0385848860561558
DSG3,-1.80744648263356,0.0421998177207912
DSC2,-2.89128514519059,0.0500707059023614
DSC3,-1.09412777092601,0.0404364907659041
RIOK3,-0.666297084378197,0.030627866313628998
SNRPD1,-0.961522486167825,0.0245192280316451
FAM210A,-0.121909045970559,0.0485167388849829
PSMG2,-0.6978149678100879,0.0239374453870353
TUBB6,-0.879454043092404,0.0260859009013621
CHMP1B,0.0335408907720979,0.0321808574210549
NAPG,-0.7266555212131619,0.0444808441221672
APCDD1,0.164991413282715,0.0452577829015901
VAPA,-0.0278245039707837,0.0196503021760348
RAB31,-0.572394570316061,0.0432728965135195
RALBP1,-0.48529546465951706,0.0270514856201682
ANKRD12,0.658873156095925,0.0236396692709933
NDUFV2,-0.773820254187775,0.0218807148110358
TGIF1,0.38232210431107,0.0247043257427361
MYL12B,-0.89167682261817,0.018940191143918
MYL12A,-0.550507733019964,0.0199743139047575
ENOSF1,-1.27053246956419,0.0442071111624664
METRNL,0.0751801725350464,0.0541596636301643
ZNF750,-2.32989649572927,0.0655028205611828
WDR45B,0.456938821692706,0.0314909035255271
SECTM1,0.915193728080132,0.0711925447292378
FASN,-0.985158565398197,0.0607833386797233
GPS1,-1.18218083499092,0.0367397264824834
STRA13,-1.15793162058191,0.0307680767600831
ASPSCR1,-0.41478817781210797,0.0464049181148591
PYCR1,-0.13743191597034599,0.0820946858627036
PCYT2,-0.310355080214347,0.0704280017560473
ANAPC11,-0.981838398841022,0.0224527827893005
ALYREF,-0.235918307420188,0.0613609469343345
ARHGDIA,-0.603542096044254,0.0223422324013183
P4HB,-1.26377855232407,0.0219612852679396
FAM195B,0.20078975337567703,0.035919810527181996
HGS,-0.928074795844499,0.0396009237815043
FAAP100,-0.0469779150428001,0.08505165519541501
ACTG1,-1.2331575633581,0.0211373000024987
C17orf89,-0.8468731663651461,0.0308391515530322
BAIAP2,-0.48204831004449,0.0288068981595031
CHMP6,-0.5834372237404151,0.0575869206654599
RNF213,-0.23599384264996104,0.0340764147798116
EIF4A3,0.8743269458621709,0.0259887188989565
CBX4,0.7980768710781642,0.04532245418933401
LGALS3BP,-0.9333303549862041,0.0301337134872897
TIMP2,1.48053930723932,0.0446851521907371
SYNGR2,-0.88177111043019,0.0329009371999013
TMC6,-0.0256440650562381,0.0559254275929862
SRSF2,-0.0923647421887132,0.0194171325796459
CYGB,2.21579980462235,0.0561263791896721
SPHK1,1.0808397881129,0.0645667839694716
PRPSAP1,0.20037389072832998,0.0465073299689021
H3F3B,-0.0796695521049841,0.0172501702548454
GALK1,-0.863180014562476,0.0512191612948336
LLGL2,0.0627704553965175,0.0884107181012406
GRB2,0.0556660549083831,0.0296284376309887
SUMO2,-0.7616526355870809,0.0177050711019925
HN1,-0.8287926635120809,0.0292742200561805
ATP5H,-0.748630959386995,0.0204987428117242
ICT1,-1.74814482590728,0.0476938442151442
CDR2L,0.44935913667499294,0.105342207893172
NAT9,0.14763455661817002,0.0476439825711139
SLC9A3R1,-0.878036892823222,0.0360018887674634
RPL38,1.4704922731772598,0.0182372994761739
FAM104A,-0.7180058737873269,0.0395924357537598
PRKAR1A,0.34928795749370395,0.0261701180939501
WIPI1,-0.736553522413106,0.0681820524596091
BPTF,0.40036915288485103,0.0310897838792989
PSMD12,-0.17390618244551598,0.0293457927422173
CEP95,0.21608618616844502,0.047612720835998004
DDX5,0.991293313869335,0.0200190803720261
ERN1,0.639864218072352,0.05423825845502901
PSMC5,-0.463137824133266,0.0225067628566963
DDX42,0.290005063988413,0.0428862895769244
CCDC47,0.20004381310705102,0.0265420511701692
TACO1,-0.8004009999060799,0.0706962150997455
TANC2,-0.0384135968573972,0.0857294941944644
MRC2,0.124884235296999,0.0634140168812026
USP32,0.37022192790335295,0.04642265507217
TUBD1,0.30020210698714694,0.0765878752207022
VMP1,0.4069713860429361,0.0256611448917535
CLTC,-0.594890332653354,0.0323091305263279
SEPT4,1.22901383688439,0.0635928470875096
SUPT4H1,-0.221294124787517,0.0277240212922073
DYNLL2,1.29450004922735,0.0419049311955836
SRSF1,-0.130963986280749,0.0246790477538156
MRPS23,-1.19578783520401,0.0392875779027868
SCPEP1,0.7237683730902359,0.0420624499369146
COX11,-0.0740611043526722,0.042966450792134
NME2,-0.0333536689819582,0.0288408118201999
LUC7L3,0.587874968220625,0.0232671151224987
LRRC59,-0.639815270831115,0.0273467274682867
MRPL27,-1.81031751095806,0.0334342466594773
COL1A1,0.8365659561073141,0.0602272499091536
SGCA,0.38437441048605303,0.0901553255623514
PPP1R9B,0.157308248548637,0.0504690903017148
SPOP,0.6770937565481759,0.0406279539216756
ZNF652,0.580201148831201,0.0584733704651379
ATP5G1,-0.8676936702369971,0.0244696026552012
CALCOCO2,-0.379381826802758,0.0279779013532591
CBX1,0.219012094150163,0.0414177044437437
SCRN2,-0.178291971040515,0.0455713673001797
KPNB1,-0.25730346426294604,0.0224401310520136
NPEPPS,-0.0685983608721517,0.0301762047648986
KANSL1,-0.00308088168046462,0.0448197065751322
GRN,-0.699154898589691,0.0236085359664893
HDAC5,1.62619782969127,0.0417057871411667
DUSP3,0.23903418914984803,0.0484362849569028
ARL4D,-0.11528901141282599,0.0340403343048162
VAT1,-0.0689301177643298,0.0397173831920983
IFI35,-1.1509912612029098,0.0457278615241678
RPL27,0.47081999790803497,0.0186632842292015
PSME3,-1.4250463780082399,0.0404489582009733
BECN1,-0.9410922937267029,0.0394818833113613
CNTNAP1,0.23236294064156,0.18014609904772502
FAM134C,0.253340871591868,0.062308470637116
MLX,-0.9171507627920529,0.0345737796780359
COASY,-1.03859640690855,0.0446489352634705
ATP6V0A1,0.88657887503475,0.0465646244931902
PTRF,0.5531353612151619,0.0239760718077686
STAT3,0.398610540168017,0.020256059429599
STAT5B,0.57814378128965,0.0555287301753484
RAB5C,1.40588825167606,0.0348604298105484
DNAJC7,-0.711057810490275,0.0299975100652188
NT5C3B,-0.339120800971722,0.0414657041236271
FKBP10,0.559474204665683,0.05343200362248599
JUP,-1.83494148807352,0.0345070701765522
EIF1,0.40963052495987295,0.0167609894637793
KRT17,-3.3242968372861803,0.055575621724315995
KRT16,-4.46251986497484,0.0555362366615442
KRT14,-1.8745382728285802,0.042690762606469
KRT10,1.00055117511733,0.04259503640777101
IGFBP4,-0.18020000237769498,0.0454792311602654
GSDMA,0.0670614877679453,0.45182636474969
GRB7,-1.35147827107393,0.0591142584568079
MIEN1,-1.31634217184899,0.0323495250537922
PGAP3,0.0370828640081767,0.105691017608716
RP11-390P24.1,0.121730922052792,0.510071039827224
FBXL20,0.440901515936786,0.0780663123589413
RPL19,-0.534282530249538,0.0163485318923202
LASP1,0.643515348357338,0.0326316763700448
RPL23,1.18939051381768,0.0203887854109972
PSMB3,-0.842652459823314,0.0207478187821559
CISD3,-1.62711378570187,0.0378960675409998
MLLT6,1.21497750909453,0.0436697758778626
SRCIN1,0.0920305909431312,0.326624825014559
ARHGAP23,-0.162015113646406,0.0569792292577479
MRPL45,-0.682132274640352,0.0379191437209361
TAF15,-0.9856511856781779,0.0297267161765238
RP11-1094M14.11,-0.31369751485144803,0.0465205512970397
SLFN5,-0.495292098902055,0.0537592267645297
ZNF830,0.49375552059376293,0.0467985919147592
CCL2,0.5672924402028571,0.0472354649029058
TMEM98,0.435359097692164,0.0527857909798422
PSMD11,-0.54229542889868,0.0273092341907498
ZNF207,0.15408772133280402,0.0221486796657154
C17orf75,-0.0196162891672302,0.087433597885192
RAB11FIP4,-0.0438189538101222,0.162579393250542
NF1,0.26040823264233204,0.0451305519090901
MYO18A,-0.102609851440815,0.0886971439557292
FLOT2,-1.21885436671923,0.0444851981503027
RPL23A,0.38771612997196103,0.016605314656154
RAB34,0.39135131175302795,0.0338585040259635
PIGS,-0.34837485695174897,0.0481674661735662
SLC46A1,0.17084746933229,0.41051751866065206
TMEM97,-0.30702243011343106,0.0650012878849459
WSB1,0.24685740170255602,0.0213706154132493
MAP2K3,0.505745645377628,0.02759806381396
TMEM11,-0.3606730743257321,0.0340665863841409
DHRS7B,-0.240490489152029,0.0490392001747118
USP22,0.0259220667800183,0.037546689320801005
MFAP4,2.07312039170903,0.0655840388812072
DRG2,-0.652896442511147,0.0439961633967168
PEMT,-1.4107826996981299,0.0410035366236493
COPS3,-0.568030402614953,0.0297178446447438
MPRIP,1.0213549182318,0.0421072401934067
UBB,1.5022334088425202,0.018534906396840002
NCOR1,0.16192878075503198,0.023514961532551004
PMP22,0.524119937148549,0.0384266420838209
ELAC2,-0.668494192542933,0.0486312437989279
TMEM220,0.228784506738814,0.0731291236934253
MYH10,0.42125504384668894,0.0695206680028809
NDEL1,0.20402320362068202,0.0324303962125714
RPL26,1.9297943177726102,0.0188335420696144
ALOX15B,-1.42390783147053,0.0995030094560585
SAT2,0.39930308427405103,0.0275880922188763
MPDU1,-1.33937512789989,0.0435295949313396
CD68,-0.385108515593021,0.0793365759561922
TNFSF13,-0.0461457997791241,0.17494733632302803
POLR2A,0.17489227683783698,0.0303611493512015
EIF5A,-1.07385159310593,0.0219999744976105
GABARAP,-0.41643756165839,0.0293186604857346
PHF23,1.5655211127804198,0.0391847508010934
TXNDC17,-1.9271151902210102,0.0271238057660208
PITPNM3,0.132904321567294,0.192108865376968
PFN1,-1.55495841587382,0.0188589598135172
MINK1,-1.27102790239083,0.0447603058106311
PSMB6,-0.908096616705731,0.0207772327386403
UBE2G1,0.16084386435502498,0.0279727466179835
ZZEF1,0.0085517839141892,0.0566512754338718
NCBP3,-0.263448824632788,0.0425279190765603
ITGAE,-0.952735164628092,0.0399580829479444
CLUH,-0.9478767921438379,0.0461397536497997
PAFAH1B1,0.206000179979022,0.0275841039107464
MNT,0.352150289170342,0.0481767669149923
SGSM2,0.32637420077283696,0.10499932077429801
DPH1,-0.5832615680348779,0.0748096106932278
SMYD4,0.6155466125942379,0.0763611845456087
SERPINF1,-0.23963259577183202,0.044025918450023994
PRPF8,-0.481083603174086,0.0301770813306653
CRK,0.6793479212710251,0.0298551944224918
TIMM22,-0.5750744325128779,0.0430477484864397
TCF25,0.19601194194142102,0.0224167031104648
SPATA33,-0.219451513930442,0.0635923824853004
RPL13,-0.33671055813926803,0.0170575155618702
ANKRD11,0.614409259589808,0.0299218354229295
APRT,-1.1145544125753402,0.0227864338332413
CYBA,-0.39578163299492797,0.0341384749471234
COX4I1,-0.839710923610978,0.0181385223291281
C16orf74,-1.3767476547342101,0.0835682105857237
CRISPLD2,2.19719382843552,0.0457879337355208
TLDC1,-0.406612417696385,0.0880465092165036
HSBP1,-0.7018021189479681,0.0221885004431561
CDH13,-0.8875818157775551,0.0491043604902179
AC092718.1,0.0848591043412705,0.498593781808622
MAF,0.42205591149184896,0.0485507328480409
WWOX,-0.530754849603982,0.0570320309468413
KARS,-0.165820884487195,0.0333063114469309
GABARAPL2,0.310484443045733,0.0234138490853989
GLG1,0.375982760684534,0.0329257689046374
PSMD7,-0.9073106370889509,0.0270871340306118
CMTR2,-0.216331254648685,0.0653442852142353
MTSS1L,0.305794494500404,0.0961757806108223
PDPR,0.30007401683137497,0.0735465241123006
NQO1,-0.45826400697734004,0.0641491377646146
NFAT5,0.6056084806915369,0.0315555033716098
CYB5B,-0.62287674064954,0.0335636001108019
PDF,-1.072024250188,0.0798382068127667
SNTB2,1.12067210113118,0.0480652777087164
CDH1,-1.40393384848756,0.050712156503180006
CDH3,-2.9014495607934805,0.0452141410567674
PSMB10,-1.8080737049088502,0.0347423418629123
NUTF2,-1.30240088379482,0.0280774817713678
C16orf86,0.246376972799238,0.19633194151883399
ACD,0.0945510180081787,0.0471036367534457
ATP6V0D1,-0.11540537344345699,0.0276996572363172
ZDHHC1,-1.2749052965868501,0.056724408550754
TMEM208,-1.23012619496471,0.0332881020660396
CBFB,0.18256878280956398,0.0438060093972114
CES2,-0.41222593036364297,0.0503608775791524
FAM96B,-0.6759245295154109,0.0241204004180252
RRAD,3.4090323075558597,0.0712799116812681
DYNC1LI2,0.220842745227936,0.0292071491087554
CMTM3,0.11623830732986301,0.0470688727911934
CDH11,0.87838655419544,0.0708501020614307
SLC38A7,0.0394035229055745,0.16011348624473
CSNK2A2,0.278147037048685,0.0577342648493844
CFAP20,0.578757070040571,0.0380817755681364
CCDC102A,0.5649585706550561,0.0666195037558471
POLR2C,-0.35423885582990705,0.0346646628012982
FAM192A,-0.9276797764790731,0.043834014994597
NLRC5,-1.55557026396433,0.0523897014404974
MT1F,-1.05772427056399,0.0601326960624908
MT1A,4.3707365960579505,0.0614563375008145
MT1E,-0.904752609790309,0.0290656765187731
MT2A,-0.594429847630724,0.0303295424061861
BBS2,0.163673139902801,0.0706157687798884
OGFOD1,0.155252296816525,0.0468968654777849
MMP2,0.585601982665925,0.0789550023737846
IRX5,0.114104439033841,0.0976222089200569
RPGRIP1L,0.0408067512710041,0.16856783289226698
RBL2,-0.0428738088158062,0.0428685082166568
N4BP1,-0.936838689958853,0.0525061340788419
LONP2,-0.204616773610974,0.0429475848297875
ITFG1,-0.0870009192038369,0.0414538918748495
C16orf87,0.0071730352283261405,0.04566388686674901
ARMC5,0.471704862106318,0.0640614473258101
PYCARD,-1.94391844660974,0.0317312075670819
FUS,0.32495241045832696,0.01807700079383
BCKDK,-1.04617069383127,0.0414204041443218
VKORC1,1.6208944313138998,0.0396797497816326
BCL7C,-0.668691233585455,0.0384737185194676
ZNF768,0.34282244222222,0.0921737690565639
SEPHS2,-0.363341485727917,0.0468520274278935
DCTPP1,-0.605235025243885,0.0351894132115762
MAPK3,0.26576489281105303,0.0536420619479928
PPP4C,-1.0373257904431499,0.0252042559263759
ALDOA,-1.3825253555986599,0.0201441532512519
INO80E,-0.863577044309487,0.0393787410778017
TMEM219,-0.138223989250722,0.0261266303682115
CDIPT,-0.241968246354998,0.0330980166537791
MVP,-0.43452915968670897,0.0310188358974126
RP11-426C22.4,0.15068432097107,0.41167516079232297
LAT,-1.44797372318005,0.0956320055158772
SPNS1,-0.15219463418297,0.0433330735783981
NFATC2IP,-0.20866651564608604,0.0428564346201246
TUFM,-0.543712914260834,0.0219430943059926
ATXN2L,-0.24127062386695,0.0348103415906161
EIF3C,0.35597155654857005,0.0747164367508387
RP11-666O2.2,0.162384257728417,0.19392912200231696
NUPR1,0.345829152002687,0.0260644694682875
KIAA0556,0.0380123920471628,0.152808533543111
TNRC6A,0.7522520369129659,0.0462031945019943
RBBP6,0.582042120640322,0.027308563667392004
DCTN5,-0.5979686609997161,0.0504281431040366
NPIPB5,0.483694959334447,0.0507252281149869
NPIPB4,0.34687820737153097,0.13409352505143302
METTL9,-0.348665383291981,0.0239662982576518
ITPRIPL2,0.8279029749107759,0.0583302690002472
ARL6IP1,1.77909216782837,0.0339569422033281
RPS15A,0.383177723420688,0.0171624776331609
MYH11,2.54764490319995,0.0946876832497728
C16orf45,1.31390780901121,0.0529455696201436
NTAN1,-0.0372270491063791,0.0413701724092026
PDXDC1,0.6555728047971839,0.0415507928759359
BFAR,-0.490367875019459,0.0398219972267334
PARN,-0.33235350939118896,0.0577579220745524
SNX29,-0.366827666399553,0.0458870105436666
RSL1D1,0.22497586743064898,0.0216302945807551
RP11-490O6.2,0.120678969407685,0.5189182062572401
TXNDC11,0.0306320318637544,0.0463058176914155
DEXI,0.21544204423553898,0.0456876975130393
EMP2,-0.591958948124287,0.0254567857172062
CARHSP1,-1.2006383081593601,0.0305049444923882
UBN1,0.5967685645801191,0.0455805175291433
GLYR1,-0.126739166069622,0.044243396479245
MGRN1,0.254826657707153,0.0458153343543246
UBALD1,0.14848820775190802,0.0456422377597597
CDIP1,0.42843077228648707,0.0527674605606083
NMRAL1,-1.06530833052497,0.0402733016050036
DNAJA3,-1.22610461251357,0.0474939790119313
NAA60,0.153635907926379,0.0458080539442143
IL32,-1.1704521560189298,0.0502966066250606
CCDC64B,-0.258756450602147,0.11232624132114301
TNFRSF12A,-0.7151315863786041,0.029518231015229
PKMYT1,-2.16126150020968,0.109665083394705
TCEB2,-0.564901252114959,0.0189932347508429
SRRM2,0.0313822171455362,0.020931106125099
ATP6V0C,-0.565153141677463,0.0358507956691757
ECI1,0.15475815556294698,0.0522760586138435
MLST8,-1.4185747428376898,0.0420277360688778
TRAF7,-1.28892380444395,0.0358566130379559
SNHG19,1.7193423346063403,0.0460264660045704
TSC2,0.186061860435598,0.0504856537558524
RPS2,-0.0588612918996851,0.0188894758212069
HAGH,-0.194452488336862,0.041646244413812004
NUBP2,-0.90422243842434,0.0356428129089116
NME3,0.144350244295021,0.0267897139053909
HN1L,-0.45101814110897204,0.0497678946272869
GNPTG,-0.976620317809839,0.0384058463045923
TSR3,-0.13737112792505,0.0454611960939035
RPUSD1,-0.880948006934298,0.0508816857741398
FAM173A,-0.8970154519610551,0.0457960840779158
STUB1,-0.14110077168297,0.0255842705755589
C16orf13,-0.7542548374482321,0.025601579780433998
NME4,-0.0790091159271672,0.0348673267943711
RHBDF1,0.0391862305069602,0.0691176910307952
SNRPA1,-0.901641795404264,0.030336210452749004
VIMP,0.35447075031575004,0.0253141012891043
CHSY1,1.29751413933521,0.0471489830555912
CERS3,-2.4454423150910296,0.0539739949749404
MEF2A,0.6037622056935339,0.0326975063527646
VPS33B,-0.0270004406781452,0.16707602448397801
UNC45A,0.12608532368059502,0.0383575631013618
FURIN,-0.12338129881785401,0.0512610654690812
IQGAP1,0.0957773344422979,0.023995065558248
CIB1,-0.988823844157272,0.0280715544863165
IDH2,-1.5676593362125,0.0351958532450243
ANPEP,-0.0671296308536418,0.0731922904331433
POLG,0.514776171269743,0.0480965272216809
MFGE8,0.33541424992133195,0.0355207864635439
HAPLN3,0.573873219107011,0.0498054229053311
NTRK3,0.682142515742144,0.15208358351072002
AKAP13,0.9076487267526441,0.0335201597799422
ZNF592,0.18499084234975402,0.0805830407845107
NMB,1.4100669562241102,0.0517160488033794
RP11-382A20.3,0.900127307652639,0.0666323927821389
C15orf40,-1.0812488453201201,0.043004377778081
FAM103A1,-0.518488925314291,0.042434945128487
RPS17,2.05272763132505,0.0233442613535424
GOLGA6L9,0.22497803946461,0.22501571869565498
FAH,-0.0577144066913272,0.0933082392898181
MTHFS,0.0543284077578953,0.064803669767818
MORF4L1,0.315495905587362,0.0193661416250107
PSMA4,-0.388188409350227,0.0235679796083075
PEAK1,0.8956337353364459,0.0550795229446451
PTPN9,0.209601288363768,0.0695624465594265
MAN2C1,0.185974846875375,0.0515083415947842
PPCDC,0.0810057527712149,0.125079633323754
COX5A,-1.04246787567028,0.0226227783252479
SCAMP2,-0.8914801046311609,0.0400016336946123
ISLR,-0.170233363337106,0.080692813580467
LOXL1,0.48299799470615506,0.0608244306494969
ARIH1,1.0339479070122,0.0356663148120576
PKM,-1.24679919222385,0.0205628686387821
TLE3,0.801535267067682,0.0382015688538756
RPLP1,-0.20519246920817003,0.0201832263949173
ANP32A,0.0303013027854479,0.0333245201004012
RPL4,-0.0310849853086155,0.01851127477426
SNAPC5,-0.372547610328839,0.0560494092328947
RAB11A,-0.47453459833312495,0.0233259892146539
SPG21,-0.48932892971746206,0.0307687731253998
PPIB,-1.23128029714919,0.0193399566769482
SNX1,-0.510038650350044,0.0313175293541722
RPS27L,0.0803271655307295,0.0210080923329063
TPM1,0.19869013030513197,0.0370132846626969
ANXA2,-0.499762600712516,0.0217792312961249
GTF2A2,-0.540872924807553,0.0247633158430855
TMOD3,-0.296157320901703,0.0249100972939791
SPPL2A,0.0475405491579978,0.0365359740538655
TRPM7,-0.126834320879708,0.0453949122919681
FGF7,-0.685576131975486,0.08258212476294001
EID1,0.34010347802280105,0.0216200866404858
FBN1,-0.6278675498595191,0.0762086683300628
DUT,-0.9091753298104079,0.0264684069926672
DUOX1,-0.6801251381068679,0.0672616832595476
DUOXA1,-1.3997306352588998,0.0792958432951032
B2M,-0.28112988828752694,0.0162844342449198
SPG11,-0.23732906052342,0.0547049270538532
SERF2,-1.03021907299919,0.0176605181745609
PDIA3,-0.0930223535867554,0.0197219687951148
CKMT1B,-0.19227865371688602,0.0718744662287416
CCNDBP1,-0.19732930787757397,0.038140726267
UBR1,0.612666530978889,0.0551948825240208
TTBK2,0.611795855189106,0.0628216750044477
HAUS2,-0.345448917958553,0.0488625849275734
LRRC57,0.132106443377191,0.0692496438076872
SNAP23,0.24652801617419698,0.0410319732428078
PLA2G4E,-1.5112130000778898,0.0910723408721518
EHD4,0.212313093902153,0.0356256639027532
SPINT1,-1.21525070131513,0.0436027845431623
RMDN3,-0.339281214715192,0.046954649634430995
MEIS2,1.5433108728073002,0.0495901712860735
DPH6,-0.6386126559272349,0.0483552284184722
ZNF770,-0.778333767078775,0.0469984428123256
AQR,-0.17930160801285003,0.0542196842552816
NOP10,-0.671183121788343,0.0235914808316498
EMC7,0.0594408809979402,0.028110884337877003
FMN1,0.280219310818914,0.254378035162253
TJP1,0.6719689346313609,0.0366796096903282
UBE3A,0.238087943673463,0.0314934683949561
NDN,1.83503540161125,0.0472724517457739
NIPA2,-0.582738402431609,0.0410899293246968
CRIP2,-0.289586281556026,0.0332552535736647
AHNAK2,-0.079816914249178,0.0426557719497183
AKT1,-0.0708548634404146,0.0512258053855871
SIVA1,-0.700863679147612,0.0243334536548906
INF2,0.5188944942549989,0.0451321424641439
C14orf2,-0.271078229354597,0.0209472751404883
MARK3,-0.154723092372325,0.0368875604501165
EIF5,0.9087931456759649,0.0217810620153883
HSP90AA1,0.441728828945871,0.0205424371805639
DYNC1H1,0.0915582886402152,0.0251162811146076
WARS,-0.0398370599747786,0.0584653441133883
CCNK,-0.596804883363362,0.0413847179870124
BCL11B,-0.13353585912159502,0.0544343413249849
ATG2B,0.0886747564556084,0.0663367677201654
DICER1,-0.310953403520835,0.0456282094076303
IFI27L2,-0.28820028650387003,0.0277398384497631
IFI27,-1.16539318736773,0.036281833610672005
DDX24,0.36498229687681505,0.0221409986255608
FBLN5,0.29842616580757503,0.0767009892743578
C14orf159,-0.0210128174278332,0.0548401477117965
TTC7B,0.29343600743360604,0.17979705239385502
CALM1,-0.46779029236220704,0.0183969210950375
TDP1,-0.242110099284368,0.10354459586273501
FOXN3,0.44960502146838893,0.0340607466218293
SPATA7,0.334221385789893,0.13617849521547398
GTF2A1,0.0585283401406099,0.0600134401665068
DIO2,0.358644468814396,0.142455694987402
SNW1,0.0247730044273418,0.0303850522342778
GSTZ1,-1.0208186563105799,0.0475592109363586
CIPC,0.257606572681239,0.127722970995923
IRF2BPL,0.7363829606497629,0.0338536281593466
GPATCH2L,-0.0300515493443372,0.045769376326702006
IFT43,-0.7319248531619079,0.041695625946866
FOS,0.0707113481884146,0.0294938676788427
TMED10,-0.6184598128050199,0.022919285401185003
DLST,-0.6120474575331729,0.0399574912399075
FCF1,-0.0845964274367836,0.0798205947004862
NPC2,-0.306338711908389,0.0223835604356978
ENTPD5,-0.0293808462392587,0.132568858528451
ELMSAN1,1.1535802367396002,0.0423062551408333
RBM25,0.12807870181450698,0.0201942427968434
COX16,-1.07278660188774,0.0388913051221089
SRSF5,-0.056663037993768,0.019205305650910998
ERH,-0.8335811707902241,0.0205734271243137
ACTN1,0.0313977061407832,0.0266870757122726
ZFP36L1,0.0518981963558308,0.0233440800230517
ZFYVE26,0.0990980044863922,0.141616320235379
VTI1B,-0.41922747954232903,0.0362420880440024
PIGH,-0.000288432936851235,0.0451997842885939
MAX,0.211695356025386,0.0295366706709091
PLEKHG3,-0.627946016105978,0.0532404818418215
