Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Triglyceride metabolism ,0.6376801392755772,3.5862321465943334,0.0,0.004014450086696301,38,35,ILMN_1671554;ILMN_2146761;ILMN_1745299;ILMN_1701855;ILMN_1738589;ILMN_1722330;ILMN_1687583;ILMN_1681520;ILMN_2392261;ILMN_2377980;ILMN_1765971;ILMN_1773006;ILMN_1758213;ILMN_1665562;ILMN_1693891;ILMN_1670693;ILMN_2405023;ILMN_2133100;ILMN_1796756;ILMN_1786195;ILMN_1808368;ILMN_1740479;ILMN_1812678;ILMN_1655702;ILMN_2105643;ILMN_1660021;ILMN_1771523;ILMN_1678965;ILMN_1771364;ILMN_1772834;ILMN_1669540;ILMN_2137625;ILMN_1694634;ILMN_2136971;ILMN_1725471,ILMN_1671554;ILMN_2146761;ILMN_1745299;ILMN_1701855;ILMN_1738589;ILMN_1722330;ILMN_1687583;ILMN_1681520;ILMN_2392261;ILMN_2377980;ILMN_1765971;ILMN_1773006
Class A/1 (Rhodopsin-like receptors) ,0.5147440709780062,3.5742852858587,0.0,0.004418630868758347,346,315,ILMN_1660031;ILMN_1745356;ILMN_2098126;ILMN_2203271;ILMN_1795930;ILMN_1715131;ILMN_1674640;ILMN_1797975;ILMN_1791759;ILMN_1783593;ILMN_1784737;ILMN_2347592;ILMN_1720048;ILMN_1682015;ILMN_2168217;ILMN_1913060;ILMN_1678833;ILMN_1676003;ILMN_1654072;ILMN_2184184;ILMN_1780368;ILMN_1846001;ILMN_1769129;ILMN_1677505;ILMN_1718552;ILMN_1716276;ILMN_1814971;ILMN_1653504;ILMN_1811171;ILMN_1727709;ILMN_1759117;ILMN_1703926;ILMN_1689836;ILMN_1654429;ILMN_1683456;ILMN_2321578;ILMN_1749109;ILMN_2092118;ILMN_1787529;ILMN_1762260;ILMN_2342835;ILMN_2226271;ILMN_2403664;ILMN_1746836;ILMN_1751904;ILMN_1682636;ILMN_1710186;ILMN_1682775;ILMN_1779234;ILMN_2086143;ILMN_2172497;ILMN_1912287;ILMN_1657234;ILMN_1666733;ILMN_1813341;ILMN_1777453;ILMN_1737817;ILMN_1734611;ILMN_1787897;ILMN_1842850;ILMN_2162253;ILMN_1734740;ILMN_1804929;ILMN_1723684;ILMN_1723274;ILMN_1695590;ILMN_2044453;ILMN_1696380;ILMN_1808732;ILMN_1765061;ILMN_2160476;ILMN_2358886;ILMN_2218935;ILMN_1677693;ILMN_1744929;ILMN_1777461;ILMN_1671509;ILMN_1731062;ILMN_1726711;ILMN_1700183;ILMN_2112915;ILMN_1733847;ILMN_1751689;ILMN_1803825;ILMN_1735764;ILMN_2224955;ILMN_1747023;ILMN_1760088;ILMN_1664094;ILMN_1703946;ILMN_2073184;ILMN_2041190;ILMN_2371458;ILMN_1755942;ILMN_2145033;ILMN_1666493;ILMN_1712943;ILMN_2163975;ILMN_1735124;ILMN_1779185;ILMN_1716259;ILMN_1733963;ILMN_2391219;ILMN_2228845;ILMN_2392569;ILMN_2071186;ILMN_1680330;ILMN_1670692;ILMN_1793006;ILMN_1703326;ILMN_1673953;ILMN_1668779;ILMN_1698324;ILMN_1794095;ILMN_1660217;ILMN_1699669;ILMN_1714782;ILMN_2074477;ILMN_1812824;ILMN_1725519;ILMN_1752562;ILMN_1775257;ILMN_2275396;ILMN_1756165;ILMN_1731621;ILMN_1734176;ILMN_1767281;ILMN_1749150;ILMN_1710221;ILMN_1813581;ILMN_2314121;ILMN_1766204;ILMN_1750497;ILMN_2110857;ILMN_1773245;ILMN_1709350;ILMN_2202894;ILMN_1685858;ILMN_2373155;ILMN_1671142;ILMN_1694273;ILMN_1698444;ILMN_2127298;ILMN_1662741;ILMN_1744217;ILMN_1718848;ILMN_1680397;ILMN_1730710;ILMN_1761280;ILMN_1763127;ILMN_2179739;ILMN_1694007;ILMN_1719393;ILMN_1800989;ILMN_1706268;ILMN_1677868;ILMN_1786429;ILMN_1788098;ILMN_1722411;ILMN_1780576;ILMN_1751445;ILMN_1775359;ILMN_1652137;ILMN_1716421;ILMN_1811678;ILMN_1680814;ILMN_1747019;ILMN_1806099;ILMN_1763322;ILMN_2060578;ILMN_1756285;ILMN_1689043;ILMN_1775780;ILMN_1689353;ILMN_1662524;ILMN_1784818;ILMN_2412141;ILMN_1675057;ILMN_1713029;ILMN_1778831;ILMN_1747962;ILMN_2320164;ILMN_1806691;ILMN_1675009;ILMN_2410905;ILMN_1735704;ILMN_1675346;ILMN_1709719;ILMN_2045324;ILMN_1671276;ILMN_1812452;ILMN_1779501;ILMN_1703075;ILMN_1679967;ILMN_1660882;ILMN_1739178;ILMN_2086965;ILMN_2404063;ILMN_1778521;ILMN_1729287;ILMN_1804886;ILMN_1754510;ILMN_1813690;ILMN_1794672;ILMN_1772523;ILMN_1680521;ILMN_2113606;ILMN_1812093;ILMN_1773204;ILMN_2069745;ILMN_1762024;ILMN_1665435;ILMN_1708845;ILMN_1690563;ILMN_1679962;ILMN_2361810;ILMN_2043553;ILMN_1752681;ILMN_1678065;ILMN_1688768;ILMN_1721147;ILMN_1710322;ILMN_1824874;ILMN_1664316;ILMN_1707368;ILMN_1814206;ILMN_1716988;ILMN_1838339;ILMN_1722445;ILMN_1666257;ILMN_1667754;ILMN_2151012;ILMN_1742089;ILMN_1746646;ILMN_1783336;ILMN_1756261;ILMN_2221507;ILMN_1745991;ILMN_2354285;ILMN_1773210;ILMN_1872864;ILMN_2246410;ILMN_1701441;ILMN_1704751;ILMN_1757379;ILMN_1660360;ILMN_1694077;ILMN_1672174;ILMN_1712159;ILMN_2373207;ILMN_1728478;ILMN_1679152;ILMN_1781769;ILMN_1753729;ILMN_1660097;ILMN_1682503;ILMN_1810424;ILMN_1694817;ILMN_2197164;ILMN_1752226;ILMN_2333449;ILMN_1677153;ILMN_1721630;ILMN_1765187;ILMN_1729402;ILMN_1742564;ILMN_1775634;ILMN_1685285;ILMN_1782944;ILMN_2067895;ILMN_2400926;ILMN_1813598;ILMN_1720364;ILMN_1717278;ILMN_1685096;ILMN_1733276;ILMN_1738468;ILMN_1753006;ILMN_1743329;ILMN_1656330;ILMN_1669404;ILMN_2387696;ILMN_2152257;ILMN_1797895;ILMN_2189366;ILMN_1705187;ILMN_2221336;ILMN_1658369;ILMN_1758266;ILMN_2372915;ILMN_1659371;ILMN_2415393;ILMN_1796629;ILMN_1743361;ILMN_1720468;ILMN_1769358;ILMN_1686109;ILMN_1777199;ILMN_1667947;ILMN_1715496;ILMN_1739690;ILMN_2088437;ILMN_1718198;ILMN_1667319;ILMN_1744887;ILMN_1804255;ILMN_2341343;ILMN_1802557;ILMN_1722290;ILMN_1673521;ILMN_1811272;ILMN_1907649;ILMN_1813530;ILMN_1811443;ILMN_1746819,ILMN_1660031;ILMN_1745356;ILMN_2098126;ILMN_2203271;ILMN_1795930;ILMN_1715131;ILMN_1674640;ILMN_1797975;ILMN_1791759;ILMN_1783593;ILMN_1784737;ILMN_2347592;ILMN_1720048;ILMN_1682015;ILMN_2168217;ILMN_1913060;ILMN_1678833;ILMN_1676003;ILMN_1654072;ILMN_2184184;ILMN_1780368;ILMN_1846001;ILMN_1769129;ILMN_1677505;ILMN_1718552;ILMN_1716276;ILMN_1814971;ILMN_1653504;ILMN_1811171;ILMN_1727709;ILMN_1759117;ILMN_1703926;ILMN_1689836;ILMN_1654429;ILMN_1683456;ILMN_2321578;ILMN_1749109;ILMN_2092118;ILMN_1787529;ILMN_1762260;ILMN_2342835;ILMN_2226271;ILMN_2403664;ILMN_1746836;ILMN_1751904;ILMN_1682636;ILMN_1710186;ILMN_1682775;ILMN_1779234;ILMN_2086143;ILMN_2172497;ILMN_1912287;ILMN_1657234;ILMN_1666733;ILMN_1813341;ILMN_1777453;ILMN_1737817;ILMN_1734611;ILMN_1787897;ILMN_1842850;ILMN_2162253;ILMN_1734740;ILMN_1804929;ILMN_1723684;ILMN_1723274;ILMN_1695590;ILMN_2044453;ILMN_1696380;ILMN_1808732;ILMN_1765061;ILMN_2160476;ILMN_2358886;ILMN_2218935;ILMN_1677693;ILMN_1744929;ILMN_1777461;ILMN_1671509;ILMN_1731062;ILMN_1726711;ILMN_1700183;ILMN_2112915;ILMN_1733847;ILMN_1751689;ILMN_1803825;ILMN_1735764;ILMN_2224955;ILMN_1747023;ILMN_1760088;ILMN_1664094;ILMN_1703946;ILMN_2073184;ILMN_2041190;ILMN_2371458;ILMN_1755942;ILMN_2145033;ILMN_1666493;ILMN_1712943;ILMN_2163975;ILMN_1735124;ILMN_1779185
Switching of origins to a post-replicative state ,0.5844459470575822,3.5679212526592625,0.0,0.004629651528553657,107,90,ILMN_1731070;ILMN_1776173;ILMN_1795852;ILMN_2376108;ILMN_1786125;ILMN_1791002;ILMN_1764794;ILMN_1727459;ILMN_2301083;ILMN_1682098;ILMN_1798654;ILMN_1786612;ILMN_1659553;ILMN_1683026;ILMN_1651237;ILMN_1815169;ILMN_1701962;ILMN_2412384;ILMN_1737396;ILMN_1796430;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1737205;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_2157099;ILMN_1709611;ILMN_1681503;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1666670;ILMN_1732767;ILMN_1785914;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1806818;ILMN_1749629;ILMN_1800952;ILMN_1806778;ILMN_2407124;ILMN_1789176;ILMN_2210837;ILMN_1780189;ILMN_1849514;ILMN_1726104;ILMN_1738955;ILMN_2383435;ILMN_1733256;ILMN_1665559;ILMN_2048326;ILMN_1800654;ILMN_1723177;ILMN_2395389;ILMN_1753207;ILMN_2096759;ILMN_1704404;ILMN_1779633;ILMN_1722102;ILMN_1659103;ILMN_1782977;ILMN_2291010;ILMN_1797406;ILMN_2331501;ILMN_1787988;ILMN_1784946;ILMN_1697691;ILMN_1666409;ILMN_1691428;ILMN_1806017;ILMN_1705093;ILMN_2191428;ILMN_2199284;ILMN_1813243;ILMN_2058512;ILMN_1740083;ILMN_2061452;ILMN_2346573;ILMN_2339796;ILMN_1799688;ILMN_1802973;ILMN_1720926;ILMN_1711766;ILMN_1737862;ILMN_2344130,ILMN_1731070;ILMN_1776173;ILMN_1795852;ILMN_2376108;ILMN_1786125;ILMN_1791002;ILMN_1764794;ILMN_1727459;ILMN_2301083;ILMN_1682098;ILMN_1798654;ILMN_1786612;ILMN_1659553;ILMN_1683026;ILMN_1651237;ILMN_1815169;ILMN_1701962;ILMN_2412384;ILMN_1737396;ILMN_1796430;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1737205;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_2157099;ILMN_1709611;ILMN_1681503;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1666670;ILMN_1732767;ILMN_1785914;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1806818;ILMN_1749629;ILMN_1800952;ILMN_1806778;ILMN_2407124;ILMN_1789176
Response to metal ions ,0.8552902816539285,3.569226582551412,0.0,0.004638450573856464,13,12,ILMN_1691156;ILMN_1775170;ILMN_2124802;ILMN_2173611;ILMN_1718766;ILMN_1657435;ILMN_1715401;ILMN_1838942;ILMN_1675947;ILMN_1763828;ILMN_1745345;ILMN_1811921,ILMN_1691156;ILMN_1775170;ILMN_2124802;ILMN_2173611;ILMN_1718766;ILMN_1657435;ILMN_1715401
Downstream signaling events of B Cell Receptor (BCR) ,0.5553925485984881,3.5610130557016615,0.0,0.004756494307849737,100,81,ILMN_1716563;ILMN_1727045;ILMN_1776173;ILMN_2376108;ILMN_1775759;ILMN_1764794;ILMN_1796962;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_2360028;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1768958;ILMN_1683969;ILMN_1778242;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1721978;ILMN_1768784;ILMN_1747195;ILMN_1717313;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1721659;ILMN_1674152;ILMN_1767006;ILMN_1749629;ILMN_1800952;ILMN_1704529;ILMN_1670970;ILMN_1780189;ILMN_1716446;ILMN_1810176;ILMN_1707308;ILMN_2383435;ILMN_1733256;ILMN_2048326;ILMN_2395389;ILMN_2096759;ILMN_1704404;ILMN_1779633;ILMN_1729663;ILMN_1773154;ILMN_1659103;ILMN_1782977;ILMN_1705266;ILMN_2394571;ILMN_2291010;ILMN_1797406;ILMN_2387791;ILMN_2331501;ILMN_1661083;ILMN_1697691;ILMN_1666409;ILMN_1691428;ILMN_1806017;ILMN_1677041;ILMN_1802669;ILMN_2191428;ILMN_1728071;ILMN_2124064;ILMN_2058512;ILMN_1699798;ILMN_2346573;ILMN_1689438;ILMN_1714965;ILMN_1720926;ILMN_1711766;ILMN_1727142;ILMN_1737862;ILMN_2344130,ILMN_1716563;ILMN_1727045;ILMN_1776173;ILMN_2376108;ILMN_1775759;ILMN_1764794;ILMN_1796962;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_2360028;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1768958;ILMN_1683969;ILMN_1778242;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1721978;ILMN_1768784;ILMN_1747195;ILMN_1717313;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1721659;ILMN_1674152;ILMN_1767006;ILMN_1749629;ILMN_1800952;ILMN_1704529;ILMN_1670970
Regulation of APC/C activators between G1/S and early anaphase ,0.5454680482220654,3.5518827091112724,0.0,0.00487372963611755,97,80,ILMN_1776173;ILMN_1710676;ILMN_2376108;ILMN_1786125;ILMN_1764794;ILMN_2301083;ILMN_1736176;ILMN_1663390;ILMN_1682098;ILMN_1786612;ILMN_1659553;ILMN_1683026;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1747911;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_2157099;ILMN_1709611;ILMN_1797307;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1712803;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1749629;ILMN_1800952;ILMN_1806778;ILMN_1789176;ILMN_2112460;ILMN_2210837;ILMN_1780189;ILMN_1849514;ILMN_1726104;ILMN_1738955;ILMN_2383435;ILMN_1733256;ILMN_1665559;ILMN_2048326;ILMN_1723177;ILMN_2395389;ILMN_1753207;ILMN_2096759;ILMN_1704404;ILMN_1779633;ILMN_1722102;ILMN_1659103;ILMN_1782977;ILMN_2245180;ILMN_2291010;ILMN_1797406;ILMN_2331501;ILMN_1787988;ILMN_1697691;ILMN_1666409;ILMN_1691428;ILMN_1806017;ILMN_2191428;ILMN_2199284;ILMN_1813243;ILMN_2058512;ILMN_2346573;ILMN_2339796;ILMN_1689438;ILMN_1799688;ILMN_1802973;ILMN_1720926;ILMN_1711766;ILMN_1737862;ILMN_2344130,ILMN_1776173;ILMN_1710676;ILMN_2376108;ILMN_1786125;ILMN_1764794;ILMN_2301083;ILMN_1736176;ILMN_1663390;ILMN_1682098;ILMN_1786612;ILMN_1659553;ILMN_1683026;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1747911;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_2157099;ILMN_1709611;ILMN_1797307;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1712803;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1749629;ILMN_1800952;ILMN_1806778;ILMN_1789176
CDT1 association with the CDC6:ORC:origin complex ,0.6036967583156357,3.5492177587646516,0.0,0.004878699178531407,76,59,ILMN_1731070;ILMN_1776173;ILMN_2376108;ILMN_1764794;ILMN_1727459;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_1651237;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1720114;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1785914;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1800952;ILMN_2407124;ILMN_1780189;ILMN_2383435;ILMN_1733256;ILMN_2048326;ILMN_2395389;ILMN_2096759;ILMN_1704404;ILMN_1779633;ILMN_1659103;ILMN_1782977;ILMN_2291010;ILMN_1797406;ILMN_2331501;ILMN_1784946;ILMN_1697691;ILMN_1666409;ILMN_1691428;ILMN_1806017;ILMN_1705093;ILMN_2191428;ILMN_2058512;ILMN_1740083;ILMN_2061452;ILMN_2346573;ILMN_1720926;ILMN_1737862;ILMN_2344130,ILMN_1731070;ILMN_1776173;ILMN_2376108;ILMN_1764794;ILMN_1727459;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_1651237;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1720114;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1785914;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1800952;ILMN_2407124
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A ,0.6099375255023902,3.5527096747529843,0.0,0.0048851397054997655,69,52,ILMN_1776173;ILMN_2376108;ILMN_1764794;ILMN_1664630;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_2395236;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1733396;ILMN_1721659;ILMN_1767006;ILMN_1800952;ILMN_1780189;ILMN_2383435;ILMN_1733256;ILMN_2048326;ILMN_2395389;ILMN_2096759;ILMN_1704404;ILMN_1779633;ILMN_1659103;ILMN_1782977;ILMN_2291010;ILMN_1797406;ILMN_2331501;ILMN_1697691;ILMN_1666409;ILMN_1691428;ILMN_1806017;ILMN_2191428;ILMN_2058512;ILMN_2346573;ILMN_1720926;ILMN_1737862;ILMN_2344130,ILMN_1776173;ILMN_2376108;ILMN_1764794;ILMN_1664630;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_2395236;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1733396;ILMN_1721659;ILMN_1767006;ILMN_1800952
Signaling by Erythropoietin ,0.6934396130014308,3.555618796783827,0.001937984496124031,0.0048968386373979865,25,24,ILMN_1815719;ILMN_1781155;ILMN_1766275;ILMN_1769412;ILMN_1775759;ILMN_1717334;ILMN_1770433;ILMN_2382906;ILMN_1683178;ILMN_1767135;ILMN_1742521;ILMN_1665671;ILMN_1681067;ILMN_1690122;ILMN_2083469;ILMN_1701967;ILMN_1666910;ILMN_1753547;ILMN_1705396;ILMN_1689057;ILMN_1684034;ILMN_1728071;ILMN_1699798;ILMN_2168347,ILMN_1815719;ILMN_1781155;ILMN_1766275;ILMN_1769412;ILMN_1775759;ILMN_1717334;ILMN_1770433;ILMN_2382906;ILMN_1683178;ILMN_1767135;ILMN_1742521
Integrin cell surface interactions ,0.5328811424509902,3.5458219660790755,0.0,0.005026714903737955,84,82,ILMN_1777519;ILMN_1786823;ILMN_2175912;ILMN_2325763;ILMN_1689518;ILMN_1747052;ILMN_1771333;ILMN_2254635;ILMN_1662731;ILMN_1815679;ILMN_1778308;ILMN_2370624;ILMN_1802411;ILMN_2212763;ILMN_1724994;ILMN_1723467;ILMN_1672350;ILMN_1792679;ILMN_1809928;ILMN_1653028;ILMN_1769575;ILMN_1681945;ILMN_1740155;ILMN_2145670;ILMN_2167805;ILMN_2315044;ILMN_1813117;ILMN_1752755;ILMN_1789846;ILMN_1778237;ILMN_2307861;ILMN_2267488;ILMN_1674785;ILMN_1719194;ILMN_1683927;ILMN_2393067;ILMN_1721888;ILMN_1751161;ILMN_1732151;ILMN_1783182;ILMN_1770940;ILMN_1806733;ILMN_1686405;ILMN_1787548;ILMN_1683162;ILMN_1802524;ILMN_1686116;ILMN_2114972;ILMN_1773079;ILMN_1729117;ILMN_2284647;ILMN_2381945;ILMN_1812226;ILMN_1706505;ILMN_1906482;ILMN_2234605;ILMN_1791409;ILMN_1651354;ILMN_1691127;ILMN_1778374;ILMN_2104356;ILMN_2102330;ILMN_1660306;ILMN_2169439;ILMN_1767973;ILMN_1672776;ILMN_2406084;ILMN_1701308;ILMN_1654074;ILMN_1684554;ILMN_1685009;ILMN_1803429;ILMN_1675857;ILMN_1796288;ILMN_1677636;ILMN_1732921;ILMN_1685122;ILMN_1700144;ILMN_1796755;ILMN_2406532;ILMN_1665792;ILMN_1742534,ILMN_1777519;ILMN_1786823;ILMN_2175912;ILMN_2325763;ILMN_1689518;ILMN_1747052;ILMN_1771333;ILMN_2254635;ILMN_1662731;ILMN_1815679;ILMN_1778308;ILMN_2370624;ILMN_1802411;ILMN_2212763;ILMN_1724994;ILMN_1723467;ILMN_1672350;ILMN_1792679;ILMN_1809928;ILMN_1653028;ILMN_1769575;ILMN_1681945;ILMN_1740155;ILMN_2145670;ILMN_2167805;ILMN_2315044;ILMN_1813117;ILMN_1752755;ILMN_1789846;ILMN_1778237;ILMN_2307861;ILMN_2267488;ILMN_1674785
Cross-presentation of soluble exogenous antigens (endosomes) ,0.610036963726381,3.534219867228162,0.0,0.005595591168461766,67,49,ILMN_1776173;ILMN_2376108;ILMN_1764794;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_2391051;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1783946;ILMN_1800952;ILMN_1780189;ILMN_2383435;ILMN_1733256;ILMN_2395389;ILMN_2096759;ILMN_1704404;ILMN_1779633;ILMN_1659103;ILMN_1810264;ILMN_2291010;ILMN_1797406;ILMN_1718754;ILMN_1697691;ILMN_1666409;ILMN_1691428;ILMN_1806017;ILMN_2058512;ILMN_2346573;ILMN_1720926;ILMN_1737862;ILMN_2344130,ILMN_1776173;ILMN_2376108;ILMN_1764794;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_2391051;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1709611;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1721659;ILMN_1767006;ILMN_1783946;ILMN_1800952
Ephrin signaling ,0.7626714746203631,3.5201391843663803,0.0019011406844106464,0.0063840776437532705,18,18,ILMN_1692261;ILMN_1802646;ILMN_1703852;ILMN_2356632;ILMN_2363586;ILMN_1675848;ILMN_2367384;ILMN_1654563;ILMN_1695606;ILMN_1778253;ILMN_1743358;ILMN_1733155;ILMN_1767365;ILMN_1675984;ILMN_1712687;ILMN_2214910;ILMN_2359789;ILMN_1741346,ILMN_1692261;ILMN_1802646;ILMN_1703852;ILMN_2356632;ILMN_2363586;ILMN_1675848;ILMN_2367384;ILMN_1654563;ILMN_1695606
FCERI mediated NF-kB activation ,0.5721257068595035,3.5190467200790976,0.0,0.006401958696396613,183,91,ILMN_1781155;ILMN_1680274;ILMN_1674228;ILMN_1652199;ILMN_1776173;ILMN_1743797;ILMN_2376108;ILMN_2375319;ILMN_1764794;ILMN_1873838;ILMN_1815652;ILMN_2123743;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_1793651;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1733421;ILMN_1768958;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1655940;ILMN_1709611;ILMN_1721978;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1713006;ILMN_1721659;ILMN_1767006;ILMN_1749629;ILMN_1800952;ILMN_1806721;ILMN_1688423;ILMN_1780189;ILMN_1672331;ILMN_1716446;ILMN_1798530;ILMN_1810176;ILMN_1707308;ILMN_2383435;ILMN_1733256;ILMN_2048326;ILMN_2395389;ILMN_1799110;ILMN_2096759;ILMN_1704404;ILMN_1779633;ILMN_1773154;ILMN_2400206;ILMN_1659103;ILMN_1821486;ILMN_1782977;ILMN_1705266;ILMN_2395827;ILMN_1699503;ILMN_1772817;ILMN_2394571;ILMN_2291010;ILMN_1797406;ILMN_2387791;ILMN_2331501;ILMN_1787988;ILMN_1697691;ILMN_1666409;ILMN_1691428;ILMN_1806017;ILMN_1677041;ILMN_2392143;ILMN_2191428;ILMN_2058512;ILMN_2346573;ILMN_1748272;ILMN_1689438;ILMN_1714965;ILMN_1720926;ILMN_1711766;ILMN_1810554;ILMN_1727142;ILMN_1737862;ILMN_2344130,ILMN_1781155;ILMN_1680274;ILMN_1674228;ILMN_1652199;ILMN_1776173;ILMN_1743797;ILMN_2376108;ILMN_2375319;ILMN_1764794;ILMN_1873838;ILMN_1815652;ILMN_2123743;ILMN_1682098;ILMN_1786612;ILMN_1683026;ILMN_1793651;ILMN_1701962;ILMN_1737396;ILMN_1796430;ILMN_1733421;ILMN_1768958;ILMN_1744649;ILMN_1704094;ILMN_1763540;ILMN_1814156;ILMN_2387553;ILMN_1759952;ILMN_1809010;ILMN_1655940;ILMN_1709611;ILMN_1721978;ILMN_1768784;ILMN_1747195;ILMN_1712432;ILMN_1748651;ILMN_1732767;ILMN_1702837;ILMN_1713006;ILMN_1721659;ILMN_1767006;ILMN_1749629;ILMN_1800952
