Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Nef and signal transduction ,0.7947789666861024,2.550334241353995,0.022108843537414966,0.11197495963424685,7,7,ILMN_1676924;ILMN_1791771;ILMN_1799725;ILMN_2279844;ILMN_1784320;ILMN_1712687;ILMN_2359789,ILMN_1676924;ILMN_1791771;ILMN_1799725;ILMN_2279844;ILMN_1784320
RNA Polymerase II Transcription Termination ,0.5612941717973204,2.5505098047397703,0.0015174506828528073,0.11220016091464485,72,64,ILMN_1747303;ILMN_1750518;ILMN_1735679;ILMN_2412564;ILMN_1683562;ILMN_2087528;ILMN_1762002;ILMN_1798163;ILMN_2393169;ILMN_2067370;ILMN_2215656;ILMN_1696407;ILMN_2362368;ILMN_1751803;ILMN_1777528;ILMN_1696883;ILMN_1753353;ILMN_1676058;ILMN_1758339;ILMN_1795341;ILMN_2346649;ILMN_1768930;ILMN_1653129;ILMN_1667043;ILMN_1654545;ILMN_1799103;ILMN_1659976;ILMN_1680967;ILMN_2357260;ILMN_1768743;ILMN_2135232;ILMN_1759154;ILMN_2133146;ILMN_1716086;ILMN_1802089;ILMN_1683786;ILMN_1794599;ILMN_1685845;ILMN_1798354;ILMN_1779177;ILMN_1760683;ILMN_1781870;ILMN_1737651;ILMN_1657790;ILMN_1702698;ILMN_1802157;ILMN_1673185;ILMN_1721733;ILMN_1783905;ILMN_1697670;ILMN_1680494;ILMN_1665004;ILMN_2046199;ILMN_1691843;ILMN_2175075;ILMN_1807515;ILMN_1686626;ILMN_1736234;ILMN_1685369;ILMN_1679880;ILMN_1712347;ILMN_1778836;ILMN_1798602;ILMN_1761996,ILMN_1747303;ILMN_1750518;ILMN_1735679;ILMN_2412564;ILMN_1683562;ILMN_2087528;ILMN_1762002;ILMN_1798163;ILMN_2393169;ILMN_2067370;ILMN_2215656;ILMN_1696407;ILMN_2362368;ILMN_1751803;ILMN_1777528;ILMN_1696883;ILMN_1753353;ILMN_1676058;ILMN_1758339;ILMN_1795341;ILMN_2346649;ILMN_1768930;ILMN_1653129;ILMN_1667043;ILMN_1654545;ILMN_1799103;ILMN_1659976;ILMN_1680967;ILMN_2357260;ILMN_1768743;ILMN_2135232;ILMN_1759154;ILMN_2133146;ILMN_1716086;ILMN_1802089
Depurination ,0.5504284889546277,2.546954500312006,0.00967741935483871,0.11341667963902571,57,51,ILMN_1785756;ILMN_1707858;ILMN_2075334;ILMN_2165369;ILMN_1716480;ILMN_2336970;ILMN_1688666;ILMN_1768488;ILMN_1681542;ILMN_1779373;ILMN_1658702;ILMN_1670033;ILMN_1808907;ILMN_1750180;ILMN_1753524;ILMN_1751120;ILMN_1716195;ILMN_1657983;ILMN_1723111;ILMN_1813314;ILMN_1652998;ILMN_1764986;ILMN_1742123;ILMN_1775925;ILMN_1706652;ILMN_1782329;ILMN_1706784;ILMN_1692041;ILMN_1756849;ILMN_2119320;ILMN_2224990;ILMN_1687947;ILMN_1755318;ILMN_2108779;ILMN_1676580;ILMN_2114747;ILMN_1707173;ILMN_1736820;ILMN_1757562;ILMN_2053992;ILMN_1680937;ILMN_1768973;ILMN_1713436;ILMN_2115340;ILMN_2144426;ILMN_1742143;ILMN_1694847;ILMN_1708728;ILMN_1758623;ILMN_1732071;ILMN_1792689,ILMN_1785756;ILMN_1707858;ILMN_2075334;ILMN_2165369;ILMN_1716480;ILMN_2336970;ILMN_1688666;ILMN_1768488;ILMN_1681542;ILMN_1779373;ILMN_1658702;ILMN_1670033;ILMN_1808907;ILMN_1750180;ILMN_1753524;ILMN_1751120;ILMN_1716195;ILMN_1657983;ILMN_1723111
mRNA Editing: A to I Conversion ,0.9344289168476716,2.5461237161973385,0.12114989733059549,0.11368156027316069,1,1,ILMN_1657442,ILMN_1657442
ABC-family proteins mediated transport ,0.5529042489358478,2.5443373041014836,0.0,0.1144993858133475,135,103,ILMN_1763540;ILMN_1764794;ILMN_1798014;ILMN_1737396;ILMN_1772189;ILMN_1682098;ILMN_1744649;ILMN_1776173;ILMN_2209748;ILMN_1814156;ILMN_1763875;ILMN_1712432;ILMN_2193980;ILMN_1800952;ILMN_1809010;ILMN_2376108;ILMN_1796430;ILMN_1748651;ILMN_2194009;ILMN_1768784;ILMN_1776119;ILMN_1789176;ILMN_1683026;ILMN_1701962;ILMN_1737862;ILMN_1676278;ILMN_2387553;ILMN_1786612;ILMN_1651415;ILMN_1759952;ILMN_1777220;ILMN_1747195;ILMN_1704094;ILMN_2343048;ILMN_1704404;ILMN_1780189;ILMN_2361400;ILMN_1709611;ILMN_1702837;ILMN_1739821;ILMN_1797406;ILMN_1733256;ILMN_1666409;ILMN_1721659;ILMN_2366473;ILMN_2096759;ILMN_2048326;ILMN_2057389;ILMN_1767006;ILMN_2383435;ILMN_2395389;ILMN_2335302;ILMN_1716592;ILMN_1717466;ILMN_2198897;ILMN_1659103;ILMN_1779470;ILMN_1680309;ILMN_1794965;ILMN_1782977;ILMN_2331501;ILMN_1665730;ILMN_1729894;ILMN_1767349;ILMN_1761969;ILMN_2129886;ILMN_1730731;ILMN_1658257;ILMN_2044927;ILMN_2291010;ILMN_1732767;ILMN_2344130;ILMN_1779633;ILMN_1812070;ILMN_1687840;ILMN_1665717;ILMN_1697691;ILMN_1784176;ILMN_1713008;ILMN_2058512;ILMN_2406654;ILMN_1691428;ILMN_2346573;ILMN_2191428;ILMN_1726496;ILMN_1668446;ILMN_1691293;ILMN_1690884;ILMN_2378664;ILMN_1706531;ILMN_2361807;ILMN_1720926;ILMN_1795507;ILMN_2102422;ILMN_1806017;ILMN_1724376;ILMN_1747627;ILMN_1753388;ILMN_2329927;ILMN_1699057;ILMN_1674032;ILMN_1658759;ILMN_1758523,ILMN_1763540;ILMN_1764794;ILMN_1798014;ILMN_1737396;ILMN_1772189;ILMN_1682098;ILMN_1744649;ILMN_1776173;ILMN_2209748;ILMN_1814156;ILMN_1763875;ILMN_1712432;ILMN_2193980;ILMN_1800952;ILMN_1809010;ILMN_2376108;ILMN_1796430;ILMN_1748651;ILMN_2194009;ILMN_1768784;ILMN_1776119;ILMN_1789176;ILMN_1683026;ILMN_1701962;ILMN_1737862;ILMN_1676278;ILMN_2387553;ILMN_1786612;ILMN_1651415;ILMN_1759952;ILMN_1777220;ILMN_1747195;ILMN_1704094;ILMN_2343048;ILMN_1704404;ILMN_1780189;ILMN_2361400;ILMN_1709611;ILMN_1702837;ILMN_1739821
The retinoid cycle in cones (daylight vision) ,0.7708415299236734,2.5435574925337714,0.06170598911070781,0.11470800560282532,6,6,ILMN_1752478;ILMN_1703832;ILMN_1751980;ILMN_1698444;ILMN_1757379;ILMN_1705495,ILMN_1752478;ILMN_1703832;ILMN_1751980
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon ,0.685518346429045,2.5422622726934896,0.011382113821138212,0.11490311839386991,17,16,ILMN_1724533;ILMN_2383774;ILMN_1740015;ILMN_1706217;ILMN_1778236;ILMN_1755024;ILMN_1651346;ILMN_2349061;ILMN_2372773;ILMN_2048326;ILMN_1765649;ILMN_1782977;ILMN_2331501;ILMN_1815079;ILMN_1739967;ILMN_2191428,ILMN_1724533;ILMN_2383774;ILMN_1740015;ILMN_1706217;ILMN_1778236;ILMN_1755024;ILMN_1651346;ILMN_2349061;ILMN_2372773;ILMN_2048326;ILMN_1765649
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) ,0.6377809351926989,2.5426767429616066,0.06405693950177936,0.11497993982364836,13,13,ILMN_2351916;ILMN_1694177;ILMN_1706779;ILMN_1746252;ILMN_1751773;ILMN_2203453;ILMN_1731085;ILMN_1716895;ILMN_1795719;ILMN_2329744;ILMN_1753582;ILMN_1803772;ILMN_1788363,ILMN_2351916;ILMN_1694177;ILMN_1706779;ILMN_1746252;ILMN_1751773;ILMN_2203453;ILMN_1731085
SIRT1 negatively regulates rRNA expression ,0.5672949867058079,2.537652904376581,0.0,0.11777642580822184,68,60,ILMN_1785756;ILMN_1707858;ILMN_1781479;ILMN_1726815;ILMN_2075334;ILMN_1666179;ILMN_2165369;ILMN_1664706;ILMN_1688666;ILMN_1776845;ILMN_1681542;ILMN_1779373;ILMN_1707257;ILMN_1788489;ILMN_1658702;ILMN_1670033;ILMN_2085525;ILMN_1808907;ILMN_1750180;ILMN_2335072;ILMN_1753524;ILMN_1751120;ILMN_1716195;ILMN_1749368;ILMN_1723111;ILMN_1813314;ILMN_1652998;ILMN_1764986;ILMN_1721127;ILMN_2207865;ILMN_1742123;ILMN_1775925;ILMN_1782329;ILMN_1706784;ILMN_1697117;ILMN_1667977;ILMN_1756849;ILMN_2119320;ILMN_2224990;ILMN_1687947;ILMN_1755318;ILMN_2108779;ILMN_1676580;ILMN_2360448;ILMN_1736820;ILMN_2053992;ILMN_1680937;ILMN_1695706;ILMN_1768973;ILMN_1713436;ILMN_2115340;ILMN_2144426;ILMN_1742143;ILMN_2066667;ILMN_1881081;ILMN_1708728;ILMN_1758623;ILMN_2402930;ILMN_1732071;ILMN_1792689,ILMN_1785756;ILMN_1707858;ILMN_1781479;ILMN_1726815;ILMN_2075334;ILMN_1666179;ILMN_2165369;ILMN_1664706;ILMN_1688666;ILMN_1776845;ILMN_1681542;ILMN_1779373;ILMN_1707257;ILMN_1788489;ILMN_1658702;ILMN_1670033;ILMN_2085525;ILMN_1808907;ILMN_1750180;ILMN_2335072;ILMN_1753524;ILMN_1751120;ILMN_1716195;ILMN_1749368;ILMN_1723111
Activation of RAS in B cells ,0.8310170693895493,2.5369181445219753,0.06398537477148081,0.1179384545157112,5,4,ILMN_1775759;ILMN_1727045;ILMN_1768958;ILMN_1699798,ILMN_1775759;ILMN_1727045
Nef mediated downregulation of MHC class I complex cell surface expression ,0.7201945211061198,2.5352724132112954,0.037606837606837605,0.11874364917177105,11,11,ILMN_2203950;ILMN_1671054;ILMN_1766411;ILMN_2387505;ILMN_2148459;ILMN_2399627;ILMN_1725427;ILMN_1712806;ILMN_1768610;ILMN_1716488;ILMN_1705861,ILMN_2203950;ILMN_1671054;ILMN_1766411;ILMN_2387505;ILMN_2148459;ILMN_2399627;ILMN_1725427;ILMN_1712806
Protein ubiquitination ,0.5445678115912483,2.533639247044995,0.0015105740181268882,0.11930068523410768,79,77,ILMN_2301083;ILMN_1808591;ILMN_1711470;ILMN_1790062;ILMN_2209748;ILMN_1694177;ILMN_1770515;ILMN_1683916;ILMN_1675085;ILMN_1669553;ILMN_2203950;ILMN_1671054;ILMN_1713006;ILMN_1688666;ILMN_1777220;ILMN_1779373;ILMN_2334121;ILMN_1658702;ILMN_2307455;ILMN_1808907;ILMN_1750180;ILMN_1784534;ILMN_1660111;ILMN_1671494;ILMN_1716195;ILMN_1677877;ILMN_1719039;ILMN_2323526;ILMN_1717420;ILMN_1798588;ILMN_1813314;ILMN_1743086;ILMN_2048326;ILMN_1652998;ILMN_2320853;ILMN_2174702;ILMN_1775925;ILMN_1806778;ILMN_1793651;ILMN_2071826;ILMN_1707548;ILMN_1782977;ILMN_1656165;ILMN_1785179;ILMN_2331501;ILMN_1664448;ILMN_1772712;ILMN_1777660;ILMN_1687947;ILMN_2108779;ILMN_2120917;ILMN_1655340;ILMN_1675721;ILMN_1787988;ILMN_1736820;ILMN_1701614;ILMN_1680937;ILMN_1699503;ILMN_1683609;ILMN_1716446;ILMN_1743299;ILMN_1660232;ILMN_2315289;ILMN_1791039;ILMN_2191428;ILMN_1763634;ILMN_2387303;ILMN_1710758;ILMN_1729319;ILMN_1665887;ILMN_1683817;ILMN_1663033;ILMN_1758623;ILMN_1757644;ILMN_1808712;ILMN_1801553;ILMN_1783709,ILMN_2301083;ILMN_1808591;ILMN_1711470;ILMN_1790062;ILMN_2209748;ILMN_1694177;ILMN_1770515;ILMN_1683916;ILMN_1675085;ILMN_1669553;ILMN_2203950;ILMN_1671054;ILMN_1713006;ILMN_1688666;ILMN_1777220;ILMN_1779373;ILMN_2334121;ILMN_1658702;ILMN_2307455;ILMN_1808907;ILMN_1750180;ILMN_1784534;ILMN_1660111;ILMN_1671494;ILMN_1716195;ILMN_1677877;ILMN_1719039;ILMN_2323526;ILMN_1717420
Mitochondrial translation elongation ,0.5523866032507152,2.533838613475017,0.0,0.11948398234633129,90,87,ILMN_1760441;ILMN_1699603;ILMN_2316540;ILMN_1804851;ILMN_2103720;ILMN_2371964;ILMN_1763264;ILMN_1813389;ILMN_1671158;ILMN_2041327;ILMN_1802553;ILMN_1730391;ILMN_1799289;ILMN_1655377;ILMN_1797933;ILMN_1680703;ILMN_1804207;ILMN_1719656;ILMN_2072603;ILMN_2182198;ILMN_1804479;ILMN_1800197;ILMN_1766154;ILMN_1773369;ILMN_1751530;ILMN_1726391;ILMN_1771149;ILMN_1813207;ILMN_1723874;ILMN_1671452;ILMN_1687359;ILMN_1815043;ILMN_1744835;ILMN_2097421;ILMN_2391522;ILMN_1730685;ILMN_2405915;ILMN_2076658;ILMN_1798826;ILMN_1718706;ILMN_2230592;ILMN_1753976;ILMN_1773716;ILMN_1664833;ILMN_1775744;ILMN_1658416;ILMN_1749432;ILMN_2097954;ILMN_2311041;ILMN_1676026;ILMN_1714424;ILMN_1718424;ILMN_1672149;ILMN_1706326;ILMN_1722838;ILMN_1768396;ILMN_2356890;ILMN_1761266;ILMN_1748650;ILMN_1694950;ILMN_1687403;ILMN_1721337;ILMN_1806123;ILMN_1849146;ILMN_1681324;ILMN_1783681;ILMN_2189993;ILMN_1695472;ILMN_1705464;ILMN_2189424;ILMN_1731851;ILMN_1813682;ILMN_1812777;ILMN_1655765;ILMN_1663220;ILMN_1738369;ILMN_2210482;ILMN_1654552;ILMN_2203807;ILMN_1695576;ILMN_1700477;ILMN_2138435;ILMN_1658486;ILMN_1779423;ILMN_1807095;ILMN_1657682;ILMN_1726743,ILMN_1760441;ILMN_1699603;ILMN_2316540;ILMN_1804851;ILMN_2103720;ILMN_2371964;ILMN_1763264;ILMN_1813389;ILMN_1671158;ILMN_2041327;ILMN_1802553;ILMN_1730391;ILMN_1799289;ILMN_1655377;ILMN_1797933;ILMN_1680703;ILMN_1804207;ILMN_1719656;ILMN_2072603;ILMN_2182198;ILMN_1804479;ILMN_1800197;ILMN_1766154;ILMN_1773369;ILMN_1751530;ILMN_1726391;ILMN_1771149;ILMN_1813207;ILMN_1723874;ILMN_1671452;ILMN_1687359;ILMN_1815043;ILMN_1744835;ILMN_2097421;ILMN_2391522;ILMN_1730685;ILMN_2405915;ILMN_2076658;ILMN_1798826;ILMN_1718706;ILMN_2230592;ILMN_1753976;ILMN_1773716;ILMN_1664833
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes ,0.9193372407785745,2.532694777732596,0.01916376306620209,0.11961801580765642,3,3,ILMN_2412384;ILMN_1665559;ILMN_1696591,ILMN_2412384;ILMN_1665559
Pyrimidine salvage ,0.7251339998475981,2.530984860838569,0.04482758620689655,0.120479161698812,10,10,ILMN_1798256;ILMN_1806037;ILMN_1768662;ILMN_2109708;ILMN_1714592;ILMN_2050255;ILMN_2117240;ILMN_1710136;ILMN_1719785;ILMN_1766814,ILMN_1798256;ILMN_1806037;ILMN_1768662;ILMN_2109708;ILMN_1714592;ILMN_2050255
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6 ,0.9777873404233518,2.5281829131323565,0.012681159420289856,0.1221186759731759,2,2,ILMN_1717714;ILMN_1689001,ILMN_1717714;ILMN_1689001
Insulin effects increased synthesis of Xylulose-5-Phosphate ,0.9597967296422292,2.524734746538166,0.060903732809430254,0.12327162147583273,1,1,ILMN_1746588,ILMN_1746588
Digestion and absorption ,0.6199710417526,2.5252055434063694,0.02155887230514096,0.123284402207254,27,24,ILMN_1761247;ILMN_1671337;ILMN_1749026;ILMN_1678655;ILMN_1723418;ILMN_2131811;ILMN_1763749;ILMN_1781517;ILMN_1797796;ILMN_2144663;ILMN_1681526;ILMN_1735578;ILMN_1798138;ILMN_1801303;ILMN_1752669;ILMN_1755720;ILMN_1685596;ILMN_2045849;ILMN_1775930;ILMN_1719031;ILMN_1726704;ILMN_1661003;ILMN_1712613;ILMN_1712999,ILMN_1761247;ILMN_1671337;ILMN_1749026;ILMN_1678655;ILMN_1723418;ILMN_2131811;ILMN_1763749;ILMN_1781517;ILMN_1797796;ILMN_2144663;ILMN_1681526
GRB2:SOS provides linkage to MAPK signaling for Integrins  ,0.6695874406210184,2.5256226285024415,0.05779334500875657,0.12334104137770052,14,13,ILMN_1767135;ILMN_1676305;ILMN_1801710;ILMN_1766176;ILMN_2315044;ILMN_2114972;ILMN_1778253;ILMN_2381945;ILMN_2398474;ILMN_1742521;ILMN_1778237;ILMN_1696643;ILMN_1752755,ILMN_1767135;ILMN_1676305;ILMN_1801710;ILMN_1766176;ILMN_2315044;ILMN_2114972;ILMN_1778253;ILMN_2381945;ILMN_2398474;ILMN_1742521;ILMN_1778237;ILMN_1696643
"Activation, translocation and oligomerization of BAX ",0.9358018114011739,2.525825569536004,0.11244979919678715,0.1235234414786083,1,1,ILMN_2321064,ILMN_2321064
Nef Mediated CD4 Down-regulation ,0.7300190056481765,2.5199730948227725,0.06039076376554174,0.12625591703620462,8,8,ILMN_1727284;ILMN_1699598;ILMN_2330948;ILMN_1809957;ILMN_2279844;ILMN_1815306;ILMN_2403730;ILMN_1803779,ILMN_1727284;ILMN_1699598;ILMN_2330948;ILMN_1809957;ILMN_2279844;ILMN_1815306
p130Cas linkage to MAPK signaling for integrins ,0.6429887059207753,2.5163129126407373,0.08050089445438283,0.12862390249081845,14,13,ILMN_1676305;ILMN_1801710;ILMN_1766176;ILMN_2315044;ILMN_2114972;ILMN_1778253;ILMN_2381945;ILMN_2398474;ILMN_1672596;ILMN_1778237;ILMN_1696643;ILMN_1803302;ILMN_1752755,ILMN_1676305;ILMN_1801710;ILMN_1766176;ILMN_2315044;ILMN_2114972;ILMN_1778253;ILMN_2381945;ILMN_2398474;ILMN_1672596;ILMN_1778237;ILMN_1696643
Transcriptional regulation by RUNX3 ,0.5713097963433623,2.5120524458403604,0.0,0.13099521432506353,119,95,ILMN_1787461;ILMN_1764794;ILMN_1737396;ILMN_1682098;ILMN_1717714;ILMN_1744649;ILMN_1776173;ILMN_1814156;ILMN_1712432;ILMN_1708537;ILMN_1800952;ILMN_1809010;ILMN_2376108;ILMN_1796430;ILMN_1748651;ILMN_1729161;ILMN_1768784;ILMN_1789176;ILMN_1683026;ILMN_1680618;ILMN_1787115;ILMN_1701962;ILMN_1747052;ILMN_2413041;ILMN_1680856;ILMN_1737862;ILMN_1765729;ILMN_1749591;ILMN_2387553;ILMN_1786612;ILMN_1759952;ILMN_1747195;ILMN_1733841;ILMN_1704094;ILMN_1704404;ILMN_1780189;ILMN_1709611;ILMN_1702837;ILMN_1766541;ILMN_1651354;ILMN_2367141;ILMN_1733256;ILMN_1666409;ILMN_1721659;ILMN_1728071;ILMN_2096759;ILMN_1778253;ILMN_2048326;ILMN_1814002;ILMN_1767006;ILMN_2383435;ILMN_1675429;ILMN_2399489;ILMN_2395389;ILMN_1733802;ILMN_1682781;ILMN_1782977;ILMN_2331501;ILMN_1814208;ILMN_2129668;ILMN_1784602;ILMN_2291010;ILMN_1732767;ILMN_2344130;ILMN_1779633;ILMN_1697691;ILMN_1674049;ILMN_1779492;ILMN_1803060;ILMN_1672486;ILMN_1779356;ILMN_1808587;ILMN_2058512;ILMN_1691428;ILMN_1757350;ILMN_2346573;ILMN_1688413;ILMN_1744665;ILMN_1764396;ILMN_2191428;ILMN_1682738;ILMN_1741477;ILMN_1681703;ILMN_1758918;ILMN_1669335;ILMN_1782247;ILMN_2115125;ILMN_1709479;ILMN_1720926;ILMN_1806017;ILMN_1710284;ILMN_1691376;ILMN_1679185;ILMN_1688480;ILMN_1734366,ILMN_1787461;ILMN_1764794;ILMN_1737396;ILMN_1682098;ILMN_1717714;ILMN_1744649;ILMN_1776173;ILMN_1814156;ILMN_1712432;ILMN_1708537;ILMN_1800952;ILMN_1809010;ILMN_2376108;ILMN_1796430;ILMN_1748651;ILMN_1729161;ILMN_1768784;ILMN_1789176;ILMN_1683026;ILMN_1680618;ILMN_1787115;ILMN_1701962;ILMN_1747052;ILMN_2413041;ILMN_1680856;ILMN_1737862;ILMN_1765729;ILMN_1749591;ILMN_2387553;ILMN_1786612;ILMN_1759952;ILMN_1747195;ILMN_1733841;ILMN_1704094;ILMN_1704404;ILMN_1780189;ILMN_1709611;ILMN_1702837;ILMN_1766541;ILMN_1651354
SHC1 events in ERBB4 signaling ,0.684570342696156,2.512519662256607,0.037606837606837605,0.13099770611315756,14,13,ILMN_1775759;ILMN_1767135;ILMN_2081070;ILMN_2337880;ILMN_1737252;ILMN_1804662;ILMN_1728071;ILMN_1742521;ILMN_1774945;ILMN_1657248;ILMN_1653728;ILMN_1701967;ILMN_1699798,ILMN_1775759;ILMN_1767135;ILMN_2081070;ILMN_2337880;ILMN_1737252;ILMN_1804662;ILMN_1728071;ILMN_1742521
Signaling by SCF-KIT ,0.5864737091136315,2.510158068588057,0.00782472613458529,0.13159945639207257,43,41,ILMN_1664630;ILMN_1781155;ILMN_1691364;ILMN_1775759;ILMN_1796316;ILMN_1774733;ILMN_1717334;ILMN_1669833;ILMN_1691466;ILMN_1767135;ILMN_1771800;ILMN_1798582;ILMN_1778236;ILMN_1778143;ILMN_2279844;ILMN_1657128;ILMN_2181968;ILMN_1728071;ILMN_1778253;ILMN_1666969;ILMN_1742521;ILMN_1802963;ILMN_1683178;ILMN_2340919;ILMN_1770772;ILMN_1790160;ILMN_1705396;ILMN_1693650;ILMN_1665964;ILMN_1657077;ILMN_1753547;ILMN_1699798;ILMN_1692895;ILMN_2359789;ILMN_1839051;ILMN_1689057;ILMN_2341595;ILMN_1664122;ILMN_1726565;ILMN_1684034;ILMN_1663618,ILMN_1664630;ILMN_1781155;ILMN_1691364;ILMN_1775759;ILMN_1796316;ILMN_1774733;ILMN_1717334;ILMN_1669833;ILMN_1691466;ILMN_1767135;ILMN_1771800;ILMN_1798582;ILMN_1778236;ILMN_1778143;ILMN_2279844;ILMN_1657128;ILMN_2181968;ILMN_1728071;ILMN_1778253;ILMN_1666969
Transport and synthesis of PAPS ,0.822813918673277,2.510426677793366,0.05944055944055944,0.13177850193873472,5,5,ILMN_1717313;ILMN_1781819;ILMN_1801491;ILMN_2410929;ILMN_2391169,ILMN_1717313;ILMN_1781819;ILMN_1801491;ILMN_2410929
RMTs methylate histone arginines ,0.5353495232088749,2.5082564171416815,0.0015384615384615385,0.1325510134584702,80,72,ILMN_1785756;ILMN_1707858;ILMN_1689001;ILMN_1726815;ILMN_2075334;ILMN_1666179;ILMN_1692684;ILMN_2328280;ILMN_2347234;ILMN_2165369;ILMN_1664706;ILMN_1742889;ILMN_2403458;ILMN_1776845;ILMN_1681542;ILMN_1707257;ILMN_1756022;ILMN_1686478;ILMN_1788489;ILMN_1670033;ILMN_1814173;ILMN_1663453;ILMN_1753524;ILMN_1751120;ILMN_1654945;ILMN_1749368;ILMN_1779648;ILMN_1723111;ILMN_2188451;ILMN_1747589;ILMN_1680134;ILMN_1662964;ILMN_1721127;ILMN_2207865;ILMN_1742123;ILMN_1694166;ILMN_1782329;ILMN_1706784;ILMN_1756849;ILMN_1694699;ILMN_1770053;ILMN_2082489;ILMN_2119320;ILMN_1737074;ILMN_1683178;ILMN_1694603;ILMN_2224990;ILMN_1755318;ILMN_2234229;ILMN_1676580;ILMN_1734496;ILMN_2053992;ILMN_1727173;ILMN_1768973;ILMN_1713436;ILMN_2115340;ILMN_2385239;ILMN_1657855;ILMN_2144426;ILMN_1742143;ILMN_1811955;ILMN_1752947;ILMN_1726049;ILMN_2251047;ILMN_1881081;ILMN_1708728;ILMN_2182335;ILMN_2309180;ILMN_1747857;ILMN_1792689;ILMN_1791702;ILMN_1688480,ILMN_1785756;ILMN_1707858;ILMN_1689001;ILMN_1726815;ILMN_2075334;ILMN_1666179;ILMN_1692684;ILMN_2328280;ILMN_2347234;ILMN_2165369;ILMN_1664706;ILMN_1742889;ILMN_2403458;ILMN_1776845;ILMN_1681542;ILMN_1707257;ILMN_1756022;ILMN_1686478;ILMN_1788489;ILMN_1670033;ILMN_1814173;ILMN_1663453;ILMN_1753524;ILMN_1751120;ILMN_1654945;ILMN_1749368;ILMN_1779648;ILMN_1723111;ILMN_2188451;ILMN_1747589
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 ,0.9798368919306591,2.5050129858035177,0.03653846153846154,0.13362156720548085,1,1,ILMN_1717714,ILMN_1717714
Activation of BMF and translocation to mitochondria ,0.9063864990550968,2.5057997936080865,0.08506616257088846,0.1337830704637041,2,2,ILMN_1772796;ILMN_2364574,ILMN_1772796
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD) ,0.9139789352895327,2.506202716873603,0.1762295081967213,0.13382030991953445,1,1,ILMN_1788547,ILMN_1788547
Intestinal absorption ,0.8281489611780524,2.5051631367621416,0.05688073394495413,0.13387324551105007,4,4,ILMN_1671337;ILMN_1681526;ILMN_1755720;ILMN_1726704,ILMN_1671337
COPI-dependent Golgi-to-ER retrograde traffic ,0.5187271882154552,2.5015636700039505,0.0015174506828528073,0.13587212386518124,105,94,ILMN_1685916;ILMN_1716279;ILMN_1799667;ILMN_1695658;ILMN_2077550;ILMN_2222008;ILMN_1811472;ILMN_2143155;ILMN_2132161;ILMN_1753063;ILMN_1712452;ILMN_1742167;ILMN_2148819;ILMN_1759330;ILMN_1791726;ILMN_1681249;ILMN_1788268;ILMN_1784300;ILMN_1797277;ILMN_1682459;ILMN_1690761;ILMN_1724293;ILMN_1743655;ILMN_1702636;ILMN_1784584;ILMN_1659444;ILMN_1712556;ILMN_2330948;ILMN_1708204;ILMN_1673716;ILMN_1788160;ILMN_1665903;ILMN_1780769;ILMN_2339627;ILMN_2118864;ILMN_1673620;ILMN_1675709;ILMN_1710280;ILMN_1727833;ILMN_1654939;ILMN_1713901;ILMN_1803018;ILMN_1680874;ILMN_2135537;ILMN_2227800;ILMN_1664030;ILMN_1726901;ILMN_1805027;ILMN_1726682;ILMN_1774493;ILMN_1793659;ILMN_1684385;ILMN_1692060;ILMN_1812254;ILMN_1784238;ILMN_1796749;ILMN_1653385;ILMN_2318733;ILMN_1680687;ILMN_1814589;ILMN_1686392;ILMN_1811615;ILMN_1670385;ILMN_2366795;ILMN_1699703;ILMN_1719316;ILMN_1677635;ILMN_2178994;ILMN_2038775;ILMN_1762192;ILMN_2371152;ILMN_1699112;ILMN_2181125;ILMN_1736585;ILMN_1682938;ILMN_1809496;ILMN_1664243;ILMN_2119224;ILMN_2215640;ILMN_2130411;ILMN_1769250;ILMN_1696126;ILMN_1713285;ILMN_1667361;ILMN_1719518;ILMN_1728535;ILMN_2157544;ILMN_2186482;ILMN_1679482;ILMN_2081398;ILMN_1652464;ILMN_2152828;ILMN_2105960;ILMN_1686562,ILMN_1685916;ILMN_1716279;ILMN_1799667;ILMN_1695658;ILMN_2077550;ILMN_2222008;ILMN_1811472;ILMN_2143155;ILMN_2132161;ILMN_1753063;ILMN_1712452;ILMN_1742167;ILMN_2148819;ILMN_1759330;ILMN_1791726;ILMN_1681249;ILMN_1788268;ILMN_1784300;ILMN_1797277;ILMN_1682459;ILMN_1690761;ILMN_1724293;ILMN_1743655;ILMN_1702636;ILMN_1784584;ILMN_1659444;ILMN_1712556;ILMN_2330948
Defective DHDDS causes retinitis pigmentosa 59 ,0.9503299045121119,2.5000386773418315,0.12103174603174603,0.13626152685472817,1,1,ILMN_1675542,ILMN_1675542
