Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Defective CHSY1 causes TPBS ,-0.46776524767574923,-2.5078853983356084,0.45925925925925926,0.7462361444796922,7,7,ILMN_1688184;ILMN_1683211;ILMN_1732154;ILMN_1666894;ILMN_2206746;ILMN_1687301;ILMN_1791576,ILMN_1666894;ILMN_2206746;ILMN_1687301;ILMN_1791576
Defective CD320 causes methylmalonic aciduria ,-0.9066636613256036,-2.5061254141122165,0.1831275720164609,0.7462566667785393,1,1,ILMN_1740572,ILMN_1740572
Lysosomal oligosaccharide catabolism ,-0.6482270029655468,-2.5248663021388924,0.4182242990654206,0.7462965471906375,3,3,ILMN_1759341;ILMN_1800733;ILMN_2111739,ILMN_2111739
Transport of glycerol from adipocytes to the liver by Aquaporins ,-0.946539076267626,-2.5041154760820055,0.13253012048192772,0.7464888590216303,1,1,ILMN_1738494,ILMN_1738494
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition) ,-0.36231083306950146,-2.508038937111201,0.5078534031413613,0.7472491338213221,16,15,ILMN_2406532;ILMN_2323848;ILMN_1710524;ILMN_2191428;ILMN_1746801;ILMN_1745927;ILMN_2331501;ILMN_2129668;ILMN_1779492;ILMN_1664016;ILMN_1683969;ILMN_1782977;ILMN_2048326;ILMN_2386982;ILMN_2384241,ILMN_1683969;ILMN_1782977;ILMN_2048326;ILMN_2386982;ILMN_2384241
MET activates RAP1 and RAC1 ,-0.41193896708438826,-2.5096337567050484,0.49740932642487046,0.7472863848931068,10,10,ILMN_1742521;ILMN_2398474;ILMN_1766176;ILMN_2152387;ILMN_1690122;ILMN_1666910;ILMN_1769412;ILMN_2359789;ILMN_1803302;ILMN_1715175,ILMN_1769412;ILMN_2359789;ILMN_1803302;ILMN_1715175
Formyl peptide receptors bind formyl peptides and many other ligands ,-0.4860058836408281,-2.517324621160226,0.427536231884058,0.7479018429928205,8,7,ILMN_2203271;ILMN_2092118;ILMN_2392569;ILMN_1686109;ILMN_1808732;ILMN_2404063;ILMN_2184184,ILMN_1686109;ILMN_1808732;ILMN_2404063;ILMN_2184184
Physiological factors ,-0.4059749247090288,-2.510333961012462,0.44862155388471175,0.7479990180246157,12,11,ILMN_2412768;ILMN_1712998;ILMN_1733802;ILMN_1675343;ILMN_1800058;ILMN_1719828;ILMN_1749866;ILMN_1750386;ILMN_1779897;ILMN_1742362;ILMN_1808898,ILMN_1808898
Assembly and cell surface presentation of NMDA receptors ,-0.272741735738285,-2.5114849358856657,0.5880758807588076,0.7483535947406155,42,40,ILMN_1742167;ILMN_2148819;ILMN_1811515;ILMN_1654422;ILMN_1780769;ILMN_1654773;ILMN_1701958;ILMN_1791726;ILMN_2038775;ILMN_2178994;ILMN_1784300;ILMN_1670385;ILMN_2182656;ILMN_2227790;ILMN_1793659;ILMN_1659086;ILMN_1758400;ILMN_1677635;ILMN_1699854;ILMN_1710280;ILMN_2359601;ILMN_2215640;ILMN_1691849;ILMN_1683415;ILMN_1682459;ILMN_1806293;ILMN_1740655;ILMN_1666445;ILMN_1663444;ILMN_1768595;ILMN_2321301;ILMN_1908923;ILMN_1679482;ILMN_1895745;ILMN_1652464;ILMN_2315208;ILMN_1666625;ILMN_1702636;ILMN_1676215;ILMN_1680874,ILMN_1895745;ILMN_1652464;ILMN_2315208;ILMN_1666625;ILMN_1702636;ILMN_1676215;ILMN_1680874
Beta defensins ,-0.28572132669402767,-2.512515738635465,0.6373937677053825,0.7488418839886969,62,30,ILMN_1706077;ILMN_1674789;ILMN_1772387;ILMN_2070583;ILMN_2229865;ILMN_2048043;ILMN_2173719;ILMN_2190069;ILMN_2177234;ILMN_1655905;ILMN_2044081;ILMN_1722505;ILMN_1777461;ILMN_1677178;ILMN_2214594;ILMN_1792172;ILMN_1673987;ILMN_1680965;ILMN_1740098;ILMN_1731598;ILMN_1722538;ILMN_2132515;ILMN_1683887;ILMN_1714587;ILMN_1706838;ILMN_2086654;ILMN_2387696;ILMN_1711790;ILMN_2104732;ILMN_1686573,ILMN_2104732;ILMN_1686573
PLCG1 events in ERBB2 signaling ,-0.614093055171357,-2.4986504813512096,0.44552058111380144,0.7489707747348404,3,3,ILMN_1717902;ILMN_1690733;ILMN_1696521,ILMN_1696521
Signaling by WNT in cancer ,-0.2824511836232244,-2.5127130061432856,0.6450704225352113,0.7498630063405943,34,32,ILMN_2359887;ILMN_1789283;ILMN_1700994;ILMN_1766185;ILMN_1657891;ILMN_1659297;ILMN_1722858;ILMN_1750051;ILMN_2124082;ILMN_2337058;ILMN_1779376;ILMN_1798971;ILMN_2382290;ILMN_2174189;ILMN_1666761;ILMN_1732913;ILMN_2379734;ILMN_1691294;ILMN_1785988;ILMN_1815700;ILMN_1662668;ILMN_1810467;ILMN_1712659;ILMN_1700606;ILMN_1779841;ILMN_1712729;ILMN_2194688;ILMN_1702775;ILMN_1757350;ILMN_1729368;ILMN_1672486;ILMN_1743367,ILMN_1810467;ILMN_1712659;ILMN_1700606;ILMN_1779841;ILMN_1712729;ILMN_2194688;ILMN_1702775;ILMN_1757350;ILMN_1729368;ILMN_1672486;ILMN_1743367
Biotin transport and metabolism ,-0.4259321645172395,-2.4947644280108623,0.568733153638814,0.7502571747644823,11,8,ILMN_1761010;ILMN_2340347;ILMN_1792669;ILMN_1741054;ILMN_1699728;ILMN_1772123;ILMN_1760174;ILMN_1714384,ILMN_1699728;ILMN_1772123;ILMN_1760174;ILMN_1714384
Suppression of autophagy ,-0.8934264989142231,-2.4926595432740757,0.2012448132780083,0.750496271362619,2,1,ILMN_1764361,ILMN_1764361
Metabolism of serotonin ,-0.9926642350726067,-2.4890496510017974,0.013157894736842105,0.7516826185441067,1,1,ILMN_1663640,ILMN_1663640
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation ,-0.3534625330933383,-2.4866521593721505,0.6071428571428571,0.7520508699257322,13,13,ILMN_1677041;ILMN_2379130;ILMN_1793651;ILMN_2176931;ILMN_2191428;ILMN_2392143;ILMN_2400206;ILMN_2331501;ILMN_1707308;ILMN_1782977;ILMN_2048326;ILMN_1679268;ILMN_1780132,ILMN_1679268;ILMN_1780132
Beta oxidation of octanoyl-CoA to hexanoyl-CoA ,-0.5813409404841549,-2.4803720787697134,0.3810623556581986,0.7548996660965198,4,4,ILMN_2197846;ILMN_1718132;ILMN_1719906;ILMN_1778104,ILMN_1718132;ILMN_1719906;ILMN_1778104
Biosynthesis of protectins ,0.5022335150197494,1.3283073348738403,0.996,0.7557998256570512,3,1,ILMN_2403534,ILMN_2403534
Activated NTRK2 signals through CDK5 ,0.41619473283048525,1.3267454140936372,0.7923211169284468,0.7567811836584727,5,5,ILMN_1781987;ILMN_2062271;ILMN_1655577;ILMN_1751276;ILMN_2357855,ILMN_1781987;ILMN_2062271
Gap junction degradation ,0.3565543455136799,1.3247195516777783,0.7048387096774194,0.7582640006267816,11,11,ILMN_1756779;ILMN_1727087;ILMN_1727080;ILMN_1699598;ILMN_2038777;ILMN_1695420;ILMN_2339377;ILMN_1674609;ILMN_1704961;ILMN_1764228;ILMN_1805200,ILMN_1756779;ILMN_1727087;ILMN_1727080;ILMN_1699598;ILMN_2038777
Effects of PIP2 hydrolysis ,0.31369302115259207,1.3204594311917732,0.663109756097561,0.7622756894242864,27,25,ILMN_1733421;ILMN_1745116;ILMN_1801105;ILMN_1768958;ILMN_1793017;ILMN_1810335;ILMN_1741960;ILMN_1683682;ILMN_1735301;ILMN_1756650;ILMN_1815500;ILMN_1706344;ILMN_1683909;ILMN_1658885;ILMN_1661454;ILMN_1707799;ILMN_1717799;ILMN_2094377;ILMN_1718266;ILMN_1752753;ILMN_1789505;ILMN_1736103;ILMN_2375319;ILMN_1656410;ILMN_1738589,ILMN_1733421;ILMN_1745116;ILMN_1801105;ILMN_1768958
Defects in biotin (Btn) metabolism ,-0.4576680140749688,-2.4614159730698963,0.46835443037974683,0.7662578268477862,8,6,ILMN_1761010;ILMN_2340347;ILMN_1792669;ILMN_1699728;ILMN_1772123;ILMN_1714384,ILMN_1714384
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4) ,-0.4365521764077136,-2.4579399753564593,0.5115681233933161,0.7674275354700978,7,7,ILMN_2359835;ILMN_1678533;ILMN_2376455;ILMN_1895128;ILMN_1689114;ILMN_1768575;ILMN_2206949,ILMN_2359835;ILMN_1678533;ILMN_2376455;ILMN_1895128;ILMN_1689114;ILMN_1768575;ILMN_2206949
Defective AMN causes hereditary megaloblastic anemia 1 ,0.4745173872772713,1.3143104900619134,0.9109461966604824,0.7674802090109492,2,2,ILMN_1683901;ILMN_1731547,ILMN_1683901
Signaling downstream of RAS mutants ,0.2878363765030711,1.3147298044906413,0.6691285081240768,0.7677201419447395,45,41,ILMN_1728071;ILMN_1652472;ILMN_1775759;ILMN_1778237;ILMN_1694240;ILMN_2398474;ILMN_1778253;ILMN_1813489;ILMN_1803819;ILMN_1675866;ILMN_2038777;ILMN_1694385;ILMN_1766176;ILMN_1801710;ILMN_1754798;ILMN_1885628;ILMN_2381945;ILMN_1683178;ILMN_1795756;ILMN_1704795;ILMN_2359601;ILMN_1754121;ILMN_2114972;ILMN_1683415;ILMN_1688089;ILMN_1666445;ILMN_1718813;ILMN_1706677;ILMN_2315044;ILMN_1667260;ILMN_1692651;ILMN_1651788;ILMN_1699798;ILMN_2413527;ILMN_1778242;ILMN_2325168;ILMN_1704961;ILMN_1657968;ILMN_2315208;ILMN_1696643;ILMN_1752755,ILMN_1728071;ILMN_1652472;ILMN_1775759;ILMN_1778237;ILMN_1694240;ILMN_2398474;ILMN_1778253;ILMN_1813489;ILMN_1803819;ILMN_1675866;ILMN_2038777;ILMN_1694385
Toxicity of botulinum toxin type B (BoNT/B) ,-0.7446269728317068,-2.451194642135812,0.34913793103448276,0.7695651996526517,2,2,ILMN_1770857;ILMN_1713491,ILMN_1713491
SHC-mediated cascade:FGFR4 ,0.3172558330092857,1.311348736905652,0.6968253968253968,0.7699588942396464,20,19,ILMN_1728071;ILMN_1775759;ILMN_1742521;ILMN_1785564;ILMN_1701967;ILMN_1892050;ILMN_1812517;ILMN_1696488;ILMN_1767135;ILMN_2153061;ILMN_1699735;ILMN_1797030;ILMN_1764605;ILMN_1731688;ILMN_1760909;ILMN_1699798;ILMN_1781390;ILMN_2410713;ILMN_2105919,ILMN_1728071;ILMN_1775759;ILMN_1742521;ILMN_1785564;ILMN_1701967;ILMN_1892050;ILMN_1812517;ILMN_1696488;ILMN_1767135;ILMN_2153061
FGFR4 ligand binding and activation ,-0.38442304591485105,-2.4520559826304216,0.46984924623115576,0.770076821653573,13,13,ILMN_1785564;ILMN_1892050;ILMN_1812517;ILMN_1696488;ILMN_2153061;ILMN_1699735;ILMN_1797030;ILMN_1764605;ILMN_1731688;ILMN_1760909;ILMN_1781390;ILMN_2410713;ILMN_2105919,ILMN_1781390;ILMN_2410713;ILMN_2105919
Activation of NMDA receptors and postsynaptic events ,0.2585696163515756,1.3067677817014194,0.6466380543633763,0.7705930235233086,97,90,ILMN_1721868;ILMN_1728071;ILMN_1775759;ILMN_1742167;ILMN_2148819;ILMN_1751984;ILMN_1811515;ILMN_2203299;ILMN_1654422;ILMN_1681888;ILMN_1780769;ILMN_1654773;ILMN_1733155;ILMN_1708508;ILMN_1743021;ILMN_1668778;ILMN_1660372;ILMN_1701958;ILMN_1786834;ILMN_1778253;ILMN_1791726;ILMN_2038775;ILMN_2178994;ILMN_1779386;ILMN_1786021;ILMN_1797531;ILMN_1742073;ILMN_1808368;ILMN_1784300;ILMN_1810554;ILMN_1670385;ILMN_2182656;ILMN_2227790;ILMN_1753377;ILMN_2382758;ILMN_2251452;ILMN_1807968;ILMN_1793659;ILMN_1659086;ILMN_1675984;ILMN_1653728;ILMN_1758400;ILMN_1771523;ILMN_1677635;ILMN_1684850;ILMN_1699854;ILMN_1710280;ILMN_1716754;ILMN_2359601;ILMN_2215640;ILMN_1782043;ILMN_1691849;ILMN_1683415;ILMN_2322100;ILMN_1682459;ILMN_1674390;ILMN_1767168;ILMN_1806293;ILMN_1740655;ILMN_2277077;ILMN_1666445;ILMN_1754440;ILMN_1786195;ILMN_1663444;ILMN_1706677;ILMN_2140990;ILMN_1810593;ILMN_1667260;ILMN_1793522;ILMN_1768595;ILMN_1699798;ILMN_2321301;ILMN_1908923;ILMN_1679482;ILMN_1778242;ILMN_1705686;ILMN_1895745;ILMN_2359789;ILMN_1652464;ILMN_2315208;ILMN_1666625;ILMN_2310814;ILMN_1806294;ILMN_1702636;ILMN_1737252;ILMN_1783889;ILMN_1676215;ILMN_2059535;ILMN_1702501;ILMN_1680874,ILMN_1721868;ILMN_1728071;ILMN_1775759;ILMN_1742167;ILMN_2148819;ILMN_1751984;ILMN_1811515;ILMN_2203299;ILMN_1654422;ILMN_1681888;ILMN_1780769;ILMN_1654773;ILMN_1733155;ILMN_1708508;ILMN_1743021;ILMN_1668778;ILMN_1660372;ILMN_1701958;ILMN_1786834;ILMN_1778253;ILMN_1791726;ILMN_2038775;ILMN_2178994;ILMN_1779386;ILMN_1786021;ILMN_1797531;ILMN_1742073
Urea cycle ,0.35831399319763335,1.3096629241965112,0.7804054054054054,0.7710476741886546,10,9,ILMN_2070013;ILMN_2379393;ILMN_1812281;ILMN_1709814;ILMN_1813670;ILMN_1758597;ILMN_1800898;ILMN_1749114;ILMN_1708778,ILMN_2070013;ILMN_2379393;ILMN_1812281;ILMN_1709814
